date,300750,300502,601318,601899,600519,600036,000333,688256,603259,600900,002371,688012,002475,601166,600030,603986,688981,601398,601138,002384,300059,002594,688008,600183,000725,600276,601211,601288,600919,000651,300394,002463,601328,600887,603993,600150,300476,300408,601857,601816,000338,600309,000858,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,601728,300760,600089,600522,601229,601988,601939,600660,600406,000792,601668,002916,000938,002142,000977,688521,600926,600016,002028,002602,300014,002050,600028,002353,601169,600690,002230,601600,300433,300498,601766,002352,600489,601012,601985,603501,601009,300033,002938,600547,600050,000425,000776,002460,601872,000408,002241,603799,600999,000657,600549,601658,688111,600809,601006,000568,000807,603288,601100,601818,600160,600989,300442,600905,000630,002837,600760,601628,002709,601825,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625,300661
2021-01-04,404.1,56.32,85.18,10.04,1997.0,43.17,99.01,147.58,137.11,18.9,192.75,160.49,54.07,19.65,29.18,198.62,58.26,5.01,13.8,26.33,32.2,206.76,81.05,27.91,5.92,111.2,17.61,3.13,5.43,62.9,54.33,18.98,4.47,47.36,6.53,18.26,24.32,37.01,4.19,5.63,16.02,94.12,298.05,78.19,17.99,9.69,34.75,34.8,95.59,49.8,18.6,84.81,18.04,34.33,38.35,9.59,42.53,13.43,7.18,20.39,24.08,52.0,13.45,,433.88,10.7,11.02,7.78,3.17,6.25,50.95,26.69,,4.91,111.86,20.65,34.94,27.3,77.71,14.02,5.2,20.92,7.08,93.49,27.12,4.03,33.93,4.84,30.01,41.31,3.78,30.9,19.4,5.28,90.48,9.06,100.1,4.95,230.05,8.02,126.03,47.88,24.17,4.33,5.56,16.29,111.32,5.7,7.91,36.74,87.1,23.63,7.55,17.15,4.68,420.0,373.63,6.44,240.85,7.76,200.52,112.97,3.89,8.21,12.04,36.42,,2.64,19.25,86.0,37.83,114.03,,42.0,292.25,65.29,1.18,21.38,15.3,6.09,10.04,56.49,24.48,284.6
2021-01-05,402.0,58.09,84.27,10.21,2059.45,42.18,101.54,152.95,141.99,18.89,197.85,159.97,56.25,18.86,29.14,208.9,58.77,4.97,13.95,27.48,32.43,219.9,83.89,28.62,6.16,113.23,17.7,3.13,5.41,65.26,54.83,19.85,4.48,50.93,6.37,18.23,25.02,36.36,4.18,5.6,16.46,97.62,319.98,76.82,17.65,9.68,34.77,36.55,96.18,54.78,18.17,93.29,18.08,34.51,37.9,9.51,44.29,13.85,7.39,19.97,24.39,54.07,13.56,,436.02,10.48,11.04,7.82,3.17,6.2,51.0,27.12,,4.88,123.05,21.15,35.48,27.81,79.3,13.5,5.17,20.61,7.11,95.2,27.68,4.02,33.72,4.84,31.78,42.6,3.8,34.47,19.83,5.35,93.5,9.1,104.87,4.86,253.06,7.99,127.24,52.27,24.73,4.29,5.66,16.21,118.5,5.85,7.99,38.48,88.3,23.4,7.59,17.16,4.68,407.51,385.65,6.5,258.3,8.18,201.26,117.49,3.86,8.13,12.7,36.21,,2.63,20.14,89.48,37.49,117.7,,41.8,293.02,67.3,1.17,20.99,15.13,5.94,9.87,54.9,24.78,292.95
2021-01-06,406.77,54.46,85.74,10.5,2100.0,44.15,100.96,150.1,143.74,19.21,192.12,156.0,55.56,19.73,29.62,203.72,60.55,4.97,13.87,26.59,33.1,216.3,87.79,27.7,6.14,113.72,17.69,3.13,5.42,64.07,51.85,19.38,4.5,50.56,6.75,18.51,25.03,35.97,4.25,5.68,16.28,98.42,328.3,80.16,17.95,9.82,34.61,36.96,95.4,55.42,19.56,96.0,18.26,33.63,38.17,9.59,42.39,13.8,7.28,20.09,23.69,53.44,13.51,,449.8,10.28,10.89,7.82,3.18,6.26,50.9,26.29,,4.95,120.95,20.74,37.01,27.17,76.37,13.98,5.19,19.95,6.91,94.9,27.28,4.11,36.05,4.85,31.65,42.05,3.73,34.98,19.57,5.89,92.57,8.98,107.0,5.01,264.0,8.05,126.68,49.97,24.36,4.39,5.59,16.16,120.85,5.7,7.88,37.68,89.0,24.32,7.4,16.69,4.71,397.96,395.0,6.54,262.3,7.73,206.62,121.9,3.92,8.03,13.38,36.57,,2.61,19.33,92.79,38.99,112.36,,44.91,288.0,68.5,1.17,21.07,15.71,5.95,10.4,55.16,27.26,277.0
2021-01-07,413.23,50.8,86.26,11.18,2140.0,45.9,104.82,143.25,145.95,19.23,190.54,149.2,58.5,20.1,29.75,200.55,59.23,5.0,13.73,26.12,34.7,225.04,83.99,28.02,6.17,115.0,17.75,3.14,5.39,64.7,49.36,19.11,4.5,51.69,7.36,18.66,24.93,36.87,4.25,5.59,16.65,106.99,330.0,89.0,18.26,9.81,33.93,40.39,100.06,58.29,19.9,97.87,18.31,32.67,39.27,10.05,42.15,14.31,7.35,22.1,23.43,52.61,13.95,,455.99,10.55,10.66,7.8,3.19,6.31,50.95,27.2,,4.92,128.16,20.22,37.3,26.55,71.01,14.05,5.2,19.42,6.73,99.1,27.34,4.12,38.27,4.84,32.68,42.75,4.0,35.18,19.32,6.14,92.27,9.02,113.55,5.02,269.36,8.05,129.73,51.0,24.64,4.28,5.71,16.18,126.0,5.74,7.96,39.0,95.6,24.29,7.57,17.15,4.71,398.71,423.69,6.51,265.0,7.97,214.58,132.43,3.94,7.86,13.65,35.73,,2.7,18.82,96.5,39.34,115.35,,49.4,311.0,75.34,1.17,22.81,16.39,6.36,10.64,55.41,27.2,265.0
2021-01-08,404.5,50.9,86.1,11.35,2090.0,46.6,103.01,146.48,146.21,19.34,187.25,150.85,60.01,20.32,30.06,202.56,61.59,5.0,14.24,25.93,33.9,227.51,91.0,29.2,6.43,113.22,17.68,3.14,5.39,64.7,49.31,19.31,4.5,49.27,7.4,18.16,24.83,36.7,4.29,5.57,16.7,109.0,317.0,85.23,18.63,9.83,35.9,40.37,100.0,57.34,19.85,96.68,18.42,33.9,39.0,10.24,42.03,15.29,7.47,21.7,24.04,54.67,13.81,,449.9,10.25,11.3,7.82,3.19,6.34,51.48,27.82,,4.96,131.56,22.24,37.6,29.21,71.05,14.35,5.21,19.32,7.09,97.36,26.58,4.19,37.45,4.85,33.0,43.05,3.93,34.32,19.12,5.89,91.59,8.83,110.4,5.02,266.0,7.98,128.87,49.76,24.26,4.3,5.63,16.54,123.67,5.9,7.76,39.24,94.9,24.18,7.36,16.62,4.79,399.6,411.99,6.53,255.47,7.6,214.25,127.12,3.92,8.4,13.6,35.08,,2.77,19.23,95.45,39.03,117.8,,54.34,291.0,74.22,1.17,24.84,16.23,6.56,10.92,55.09,27.38,265.56
2021-01-11,390.0,51.86,84.03,10.67,2099.73,48.42,101.0,152.12,147.5,19.1,200.12,157.94,61.0,20.51,29.28,204.19,62.7,4.99,14.36,26.09,33.03,234.86,90.82,29.24,6.39,111.3,17.28,3.15,5.38,62.45,49.74,19.55,4.48,48.64,6.76,18.19,25.46,34.5,4.22,5.5,17.18,108.67,301.2,81.02,18.06,9.69,35.6,41.88,95.29,59.0,20.38,89.01,18.14,34.93,39.26,9.96,43.52,15.84,7.82,21.72,23.92,57.0,14.29,,453.2,9.8,11.38,8.1,3.17,6.45,56.63,26.78,,4.87,133.06,23.41,38.11,30.17,69.55,14.87,5.15,18.86,6.94,89.75,25.72,4.06,39.21,4.78,32.67,42.88,3.6,37.0,18.37,6.14,91.95,8.31,106.15,4.85,276.24,7.98,124.84,48.96,23.39,4.39,5.59,16.16,126.25,5.65,7.58,41.4,86.41,23.68,7.04,15.65,4.87,404.06,388.8,6.48,246.9,6.84,207.0,124.35,3.94,8.33,14.0,33.15,,2.54,19.33,88.23,37.75,106.02,,52.56,298.4,69.55,1.16,23.1,15.22,6.29,11.34,54.42,26.85,252.41
2021-01-12,401.17,52.2,87.82,10.9,2160.9,49.7,104.1,152.33,149.96,19.16,206.29,157.83,60.37,20.85,32.03,206.14,63.84,5.02,14.57,26.01,38.18,236.99,92.07,29.03,6.96,114.1,18.04,3.15,5.37,63.66,48.56,19.3,4.49,49.67,6.88,18.93,24.99,37.08,4.31,5.45,17.57,113.01,310.0,86.91,18.22,9.78,35.8,45.7,97.4,61.25,21.0,90.24,19.54,35.32,40.25,10.18,44.22,15.51,8.6,22.85,23.96,56.5,14.55,,460.0,10.18,11.43,8.15,3.18,6.49,56.22,27.42,,4.94,133.58,23.55,39.2,30.4,69.37,15.07,5.19,20.75,6.87,93.33,26.43,4.15,42.31,4.79,35.2,44.32,3.64,37.35,18.62,6.31,92.55,8.38,109.95,4.89,289.19,8.04,136.1,48.75,23.5,4.45,5.89,17.08,137.91,5.79,7.6,42.2,90.15,26.05,7.06,15.63,4.84,406.5,398.76,6.51,262.3,6.77,211.26,131.34,3.98,8.02,14.15,35.23,,2.53,19.38,93.05,40.81,105.5,,57.82,319.1,74.8,1.15,23.35,15.84,6.35,11.29,56.61,26.98,256.0
2021-01-13,385.0,54.41,87.54,10.68,2164.0,49.4,103.34,149.61,142.68,19.42,223.2,167.8,62.11,21.1,30.95,215.13,62.66,5.06,15.18,26.53,38.86,239.3,94.5,30.17,7.02,112.57,17.7,3.16,5.38,64.92,50.05,19.94,4.5,48.59,6.44,19.19,25.47,38.36,4.36,5.52,18.92,113.69,305.33,88.2,18.81,9.84,36.46,44.2,89.9,59.91,20.7,88.49,19.18,36.72,39.2,10.06,46.37,17.06,9.24,22.72,24.8,56.2,15.33,,433.41,10.69,11.73,8.1,3.2,6.58,56.61,27.5,,5.09,135.01,24.38,38.19,30.8,72.69,15.34,5.19,21.75,6.78,89.94,25.7,4.22,43.39,4.82,35.13,46.4,3.65,39.58,18.46,6.94,90.3,8.33,108.18,5.25,286.47,8.02,133.6,49.26,23.34,4.63,5.95,16.65,126.12,6.0,7.92,43.01,81.35,26.68,6.87,15.9,4.9,394.01,397.0,6.62,266.2,6.66,213.0,130.35,3.98,7.88,14.18,33.65,,2.49,20.26,90.95,40.07,106.3,,59.5,299.99,77.9,1.14,22.55,15.8,6.5,11.13,55.02,28.2,272.0
2021-01-14,369.01,55.7,85.27,10.43,2134.0,49.05,99.6,159.73,141.95,19.18,218.58,181.05,59.82,21.35,30.2,219.42,64.14,5.08,15.67,27.04,36.52,223.95,98.48,30.37,7.02,110.18,17.42,3.18,5.41,63.12,49.98,20.02,4.51,46.95,6.27,18.72,25.8,39.52,4.33,5.58,18.89,109.65,289.4,88.8,18.62,9.87,36.59,41.3,90.78,57.24,20.17,83.88,18.96,35.91,39.5,10.16,45.96,15.35,9.1,21.9,24.58,56.64,15.3,,425.99,10.9,11.51,8.15,3.21,6.55,54.43,27.51,,5.14,131.43,24.02,37.98,31.42,80.0,15.17,5.19,21.43,6.79,89.1,25.53,4.23,43.1,4.84,33.85,44.65,3.56,40.08,18.53,7.63,88.19,8.36,100.99,5.41,281.71,7.95,129.45,49.81,22.78,4.67,5.79,16.64,121.88,5.84,7.71,42.9,81.0,24.84,6.6,15.37,5.02,401.2,389.2,6.61,257.98,6.61,214.98,121.4,3.97,7.62,13.57,33.67,,2.42,21.83,82.01,40.34,101.23,,54.33,280.55,70.11,1.15,21.8,14.81,6.84,10.9,54.95,26.46,276.59
2021-01-15,380.55,52.88,86.9,10.56,2082.0,51.14,99.69,155.1,139.46,19.2,214.86,175.36,57.4,22.71,30.18,214.8,61.6,5.15,15.25,25.99,36.04,225.2,99.4,28.88,6.8,109.83,17.42,3.2,5.51,63.4,50.07,19.4,4.54,46.65,6.36,18.37,24.92,39.25,4.28,5.59,18.64,107.7,287.7,84.13,18.73,9.92,35.01,41.44,89.23,58.9,21.0,82.2,18.85,35.1,41.08,10.72,45.0,14.41,9.32,22.17,24.97,55.34,13.84,,441.98,10.46,11.3,8.26,3.23,6.69,52.72,26.9,,5.03,132.22,23.01,38.39,29.9,79.86,15.55,5.24,21.45,6.78,92.0,25.5,4.24,42.73,4.88,33.31,44.14,3.55,37.79,18.5,7.14,87.9,8.44,102.35,5.2,286.0,8.23,127.39,48.42,22.88,4.63,5.94,16.82,131.2,5.83,7.79,42.11,83.91,24.68,6.63,15.29,5.44,414.96,371.61,6.65,243.5,6.78,204.6,121.17,4.08,7.66,14.0,33.87,,2.43,21.52,83.6,41.41,111.35,,59.76,280.01,66.9,1.15,21.85,14.66,6.35,11.15,55.92,27.61,291.0
2021-01-18,383.9,55.3,87.2,10.69,2063.0,51.92,99.12,154.89,143.6,19.1,233.98,183.0,57.9,24.21,30.35,224.63,61.68,5.14,15.88,26.08,37.78,221.69,98.97,28.91,6.84,107.83,17.47,3.19,5.52,63.76,52.61,19.73,4.53,47.51,6.24,18.75,26.32,41.15,4.25,5.51,18.74,109.8,284.55,86.1,18.92,10.08,36.15,41.65,90.32,59.78,22.7,83.44,19.04,36.33,41.3,11.02,48.2,15.64,10.09,24.0,25.31,57.25,15.22,,439.77,11.28,11.53,8.28,3.2,6.76,54.49,28.89,,5.04,135.29,24.67,40.5,30.87,83.03,16.03,5.23,20.1,6.78,94.1,25.69,4.16,44.75,4.88,34.96,43.97,3.59,40.51,18.59,7.28,90.22,8.46,103.17,5.22,314.6,8.45,131.38,48.25,23.07,4.59,5.88,17.18,135.75,5.91,7.65,43.69,83.1,24.99,6.59,15.9,5.27,460.0,373.5,6.64,232.01,6.89,203.43,124.14,4.16,7.8,14.32,34.98,,2.44,21.4,85.4,40.88,110.0,,60.89,274.2,68.02,1.16,21.97,14.84,6.29,11.91,55.35,26.72,314.03
2021-01-19,366.11,55.1,86.8,10.28,2009.41,51.85,94.85,150.18,143.38,19.4,231.01,174.0,55.71,23.88,30.45,225.0,60.48,5.2,15.1,25.72,37.04,216.2,88.07,27.3,6.52,104.95,17.55,3.2,5.59,62.92,49.59,19.15,4.6,46.14,5.89,18.39,25.09,40.26,4.26,5.52,18.75,107.49,281.5,83.9,18.74,10.16,35.23,39.3,93.41,60.59,22.34,82.09,19.14,35.86,42.2,11.07,47.17,14.08,9.08,22.5,25.46,56.4,14.46,,425.91,10.87,11.11,8.37,3.22,6.95,53.54,29.31,,5.06,131.4,24.75,38.89,30.38,83.83,15.52,5.27,20.16,6.6,91.5,24.41,4.17,44.88,4.92,33.76,46.7,3.46,38.74,18.29,6.78,91.5,8.44,102.5,5.1,314.89,8.48,127.0,46.36,23.14,4.54,5.67,17.4,125.59,5.77,7.6,42.65,78.55,25.17,6.39,15.35,5.36,428.55,358.0,6.64,229.87,6.79,200.19,116.69,4.21,7.73,14.48,35.12,,2.41,21.98,81.58,40.93,103.7,,61.06,268.15,66.8,1.16,20.87,14.35,6.21,11.68,56.8,24.6,313.98
2021-01-20,391.4,56.05,85.2,10.56,2040.63,51.72,96.28,144.4,154.17,19.1,227.5,176.65,56.21,23.22,31.1,225.5,59.41,5.15,15.14,24.8,37.45,222.0,89.5,27.7,6.71,105.97,17.56,3.18,5.53,61.0,50.46,18.76,4.55,46.16,6.2,18.52,26.58,41.0,4.27,5.51,19.38,109.95,284.85,92.2,18.81,9.98,35.04,39.85,93.41,60.4,22.47,82.55,19.12,35.87,39.81,11.19,47.58,14.04,9.11,23.37,25.18,57.0,15.91,,444.55,11.0,11.07,8.28,3.2,6.78,56.12,29.43,,5.04,128.69,24.21,38.65,30.08,82.37,15.1,5.22,20.36,6.39,104.23,25.11,4.16,45.34,4.85,33.25,47.07,3.52,38.88,18.25,6.87,93.99,8.43,108.31,5.1,321.0,8.36,126.31,46.13,23.02,4.46,5.75,17.28,126.98,5.73,7.69,41.9,84.19,26.07,6.4,16.49,5.36,460.8,361.0,6.57,229.0,6.9,200.81,116.25,4.11,7.69,14.67,34.59,,2.46,21.83,83.81,39.98,105.11,,60.92,272.94,70.9,1.2,21.37,15.1,6.82,11.79,55.25,25.11,325.22
2021-01-21,391.3,55.92,84.44,10.97,2070.0,52.64,100.1,170.0,160.0,19.13,225.1,174.01,57.9,23.41,31.17,218.05,59.31,5.13,15.19,23.35,39.68,235.52,86.9,27.35,6.98,108.15,17.69,3.16,5.53,61.36,49.85,18.64,4.54,46.25,6.31,18.4,26.13,41.61,4.25,5.55,19.16,113.44,296.95,93.4,18.9,9.97,35.41,41.8,102.0,63.2,22.23,83.58,19.3,35.32,39.65,11.16,47.38,14.57,9.8,23.8,24.9,55.66,17.5,,456.91,11.87,11.08,8.27,3.19,6.74,60.25,29.8,,5.02,127.38,24.95,38.8,30.48,84.1,14.98,5.21,21.95,6.77,105.61,25.36,4.16,45.77,4.84,34.0,51.78,3.68,40.02,18.34,6.94,101.2,8.52,114.02,5.13,319.6,8.35,131.1,45.64,23.06,4.43,5.82,17.33,127.8,5.66,7.92,42.32,90.25,26.58,6.99,18.14,5.59,469.1,378.0,6.56,238.79,7.43,203.02,117.75,4.23,8.24,14.6,34.0,,2.53,21.21,84.24,39.59,108.91,,62.7,272.0,73.08,1.24,22.92,15.35,6.81,11.46,54.8,24.92,325.36
2021-01-22,408.0,54.73,83.8,10.83,2079.95,51.64,100.57,162.36,176.0,18.91,221.01,168.5,57.49,22.93,30.33,209.68,57.15,5.04,14.75,23.71,39.35,242.92,85.12,26.25,7.13,112.6,17.33,3.14,5.44,60.23,47.45,19.02,4.5,46.04,6.51,17.79,23.9,40.85,4.18,5.67,19.29,116.49,295.56,98.8,18.66,9.79,33.98,41.3,98.8,66.74,22.03,81.99,18.85,33.88,37.57,10.92,44.15,15.4,9.94,23.9,24.39,56.1,18.3,,478.18,12.96,10.87,8.1,3.17,6.58,62.56,31.1,,4.94,124.94,23.67,37.79,29.25,85.7,14.6,5.14,22.2,6.46,110.55,25.75,4.07,46.51,4.79,34.15,51.83,3.53,36.3,18.08,6.56,100.39,8.33,119.7,4.98,322.5,8.22,129.33,43.47,22.58,4.34,5.61,16.84,139.55,5.67,8.26,40.94,96.28,26.28,6.78,17.39,5.4,491.77,374.56,6.48,239.09,7.32,202.99,125.65,4.07,8.12,14.49,33.51,,2.51,20.17,86.94,38.02,115.58,,63.7,283.0,75.47,1.18,22.31,16.82,6.65,11.65,53.0,24.18,330.39
2021-01-25,396.95,52.71,84.88,11.05,2175.0,52.11,101.98,172.78,184.1,18.9,223.19,168.72,55.21,22.91,29.97,202.07,58.02,5.05,15.2,22.98,39.56,260.0,89.1,25.61,7.05,111.45,17.19,3.14,5.45,60.02,46.09,18.46,4.48,48.83,6.7,17.41,23.05,42.55,4.15,5.51,19.05,116.51,315.69,102.5,18.25,9.72,33.06,43.5,101.09,67.65,22.49,81.46,18.67,35.7,38.49,10.86,45.95,15.04,9.48,24.25,23.3,52.55,18.01,,488.0,13.0,10.95,8.04,3.17,6.61,63.78,31.86,,4.9,121.26,23.2,37.62,29.42,89.28,14.45,5.13,22.74,6.17,105.9,24.89,4.02,45.9,4.77,35.31,50.43,3.48,35.48,17.97,6.58,102.19,8.09,116.77,5.05,322.0,8.17,128.75,43.09,22.04,4.28,5.64,17.02,140.0,5.52,8.67,39.61,103.35,27.1,7.19,17.84,5.43,485.0,391.09,6.43,263.0,7.29,208.48,126.0,4.1,8.93,15.77,33.55,,2.52,20.18,90.66,38.66,114.57,,68.88,308.0,74.65,1.17,22.72,16.94,6.83,12.18,53.2,24.31,333.07
2021-01-26,385.5,52.28,83.0,10.74,2141.89,51.4,97.94,171.01,172.56,18.99,218.3,172.2,52.78,22.85,28.78,195.71,59.78,5.03,14.82,22.63,36.62,254.22,86.33,25.91,6.76,107.0,16.83,3.13,5.49,59.0,44.47,18.29,4.47,46.99,6.28,17.16,22.8,40.75,4.16,5.49,18.57,117.0,305.78,95.58,18.04,9.68,32.48,41.47,99.8,65.1,22.37,87.4,17.95,34.03,37.34,10.94,46.97,14.1,9.41,23.9,23.4,52.8,18.89,,453.22,13.34,10.72,8.05,3.17,6.67,59.5,30.87,,4.88,122.51,22.81,37.46,28.39,85.7,14.51,5.13,22.51,6.15,106.6,24.01,4.03,45.21,4.77,33.2,48.68,3.39,35.11,18.36,6.55,99.9,8.52,114.08,5.04,301.14,8.13,125.64,42.5,23.01,4.35,5.51,16.43,137.4,5.48,9.1,39.05,97.61,25.35,7.13,18.99,5.48,450.35,367.5,6.43,263.29,7.37,204.75,122.17,4.09,8.9,16.54,32.19,,2.48,19.41,81.59,37.65,103.11,,67.6,297.98,67.19,1.18,21.17,16.68,7.03,11.25,50.73,23.45,337.23
2021-01-27,390.52,54.05,83.04,10.42,2089.0,52.0,97.95,165.62,169.25,19.16,216.68,165.51,53.79,23.45,28.71,190.68,57.72,5.07,14.86,22.79,37.2,257.0,88.23,26.28,6.93,106.62,16.84,3.15,5.54,59.41,48.98,18.4,4.48,46.21,6.37,17.18,22.29,41.08,4.15,5.45,20.06,115.31,292.58,104.5,18.1,9.73,32.44,42.4,98.98,69.08,23.08,92.81,17.84,33.92,38.05,11.25,44.08,14.48,9.36,24.55,23.3,52.84,18.0,,454.7,14.16,10.75,8.07,3.17,6.73,62.61,31.41,,4.89,118.32,22.28,39.51,27.2,87.81,14.88,5.14,22.28,6.47,113.83,24.39,4.03,45.26,4.78,33.7,49.31,3.33,35.07,18.15,6.76,99.89,8.28,123.0,5.03,310.16,8.12,123.19,42.64,22.23,4.32,5.6,16.44,137.0,5.48,9.56,38.5,107.0,25.27,7.05,18.29,5.56,433.99,363.0,6.44,254.0,7.49,199.6,121.35,4.11,9.13,16.65,33.14,,2.42,18.89,80.59,37.75,102.96,,67.21,297.0,65.18,1.17,20.87,16.13,6.98,11.3,50.83,23.1,351.2
2021-01-28,369.9,52.98,80.92,9.68,2088.0,51.61,95.16,166.0,165.0,20.0,200.73,158.01,50.35,23.2,28.5,186.3,56.04,5.03,14.21,22.17,36.2,244.36,87.18,25.8,6.38,104.66,16.62,3.14,5.45,57.29,48.54,17.86,4.47,44.04,5.93,16.51,21.22,39.5,4.13,5.4,19.53,111.37,286.0,99.59,17.76,9.66,30.6,40.36,94.41,63.95,22.81,92.83,17.7,32.52,36.66,10.74,41.77,13.03,8.88,23.11,22.36,51.37,17.63,,443.45,13.15,10.43,8.1,3.17,6.66,59.2,29.42,,4.83,111.05,21.0,38.45,26.2,87.7,14.54,5.12,21.36,6.61,109.0,23.56,3.98,43.8,4.74,32.0,46.75,3.24,33.0,17.47,6.49,97.18,8.27,113.24,5.09,290.1,7.98,120.88,41.22,22.06,4.24,5.37,16.22,129.34,5.37,9.67,34.65,100.85,25.3,6.81,18.0,5.36,412.0,358.0,6.44,250.0,7.32,199.29,114.98,4.04,8.99,15.81,32.88,,2.34,18.89,78.32,37.24,96.93,,66.6,287.0,62.2,1.15,19.39,14.99,6.79,11.0,49.79,22.89,347.0
2021-01-29,354.11,54.69,79.08,9.6,2116.18,51.1,96.33,153.6,166.34,19.68,200.4,153.55,53.1,23.1,28.35,182.0,56.18,5.09,14.29,21.82,35.2,247.0,87.51,25.51,6.18,103.76,16.38,3.15,5.52,56.3,49.11,17.16,4.46,44.2,6.06,15.98,21.35,39.07,4.09,5.39,21.14,111.8,291.14,104.8,17.4,9.96,29.63,40.46,95.15,63.0,23.09,88.9,17.39,32.19,34.69,10.15,40.76,12.41,8.59,22.53,22.79,51.8,17.8,,448.39,12.75,10.5,8.1,3.17,6.76,59.0,29.42,,4.81,107.34,20.58,38.48,25.95,82.2,14.7,5.11,20.9,6.21,106.5,22.97,3.95,42.99,4.73,31.85,46.75,3.2,33.4,16.96,6.25,98.99,8.43,107.55,5.15,289.57,8.0,118.79,40.2,22.21,4.19,5.36,15.87,119.8,4.85,9.19,33.2,99.02,25.84,6.6,17.7,5.48,415.0,374.42,6.37,257.7,7.55,197.15,117.17,4.05,8.82,16.15,33.02,,2.29,18.43,76.86,36.15,95.37,,59.95,294.0,59.59,1.15,18.84,14.49,6.56,10.86,48.33,22.88,303.5
2021-02-01,350.33,55.74,79.27,10.44,2109.32,52.4,98.2,150.99,171.3,19.43,201.99,157.04,53.17,24.07,28.3,184.36,57.02,5.14,13.9,22.38,35.88,246.89,87.88,23.34,6.23,102.55,16.56,3.17,5.57,56.43,47.66,16.13,4.49,44.25,5.96,15.14,20.68,41.17,4.08,5.31,21.88,121.07,292.29,96.88,16.98,10.44,29.83,41.72,98.69,63.66,24.55,96.98,17.43,32.32,35.41,10.08,41.55,12.08,9.03,23.49,22.88,53.18,17.01,,460.1,12.88,10.66,8.33,3.18,6.76,59.01,29.7,,4.83,108.07,21.24,39.23,28.55,84.02,14.72,5.14,21.11,6.19,102.83,23.71,3.95,45.22,4.76,31.8,47.89,3.27,32.8,17.12,6.23,104.13,8.6,106.92,5.19,287.54,8.24,140.01,40.25,22.83,4.18,5.9,16.02,120.49,4.73,8.77,34.11,94.95,24.62,6.61,17.37,5.6,414.0,377.2,6.38,255.25,7.64,195.08,118.25,4.11,9.03,17.77,34.1,,2.33,18.51,78.1,36.32,94.2,,55.1,306.0,59.8,1.13,19.55,14.35,6.58,11.44,48.93,22.07,291.32
2021-02-02,367.8,53.32,78.18,10.8,2145.0,51.97,98.58,147.69,174.0,19.51,204.04,154.21,53.8,23.59,28.16,189.55,55.98,5.09,13.7,22.82,36.85,267.5,89.19,23.57,6.3,106.0,16.43,3.15,5.53,59.63,47.64,16.89,4.48,44.98,6.17,15.24,21.82,41.58,4.09,5.28,24.07,121.08,304.12,98.4,16.86,10.22,30.74,42.18,104.78,64.48,23.28,97.46,17.46,31.72,36.4,10.25,41.21,12.08,9.37,24.5,23.0,53.6,18.19,,459.95,12.73,10.55,8.27,3.18,6.72,61.65,30.42,,4.82,107.8,21.46,39.64,31.41,81.99,15.37,5.1,20.5,6.5,111.8,23.94,3.94,47.6,4.71,33.26,49.34,3.26,32.4,16.94,6.27,107.0,8.3,109.01,5.09,298.98,8.23,147.25,40.45,22.3,4.19,6.1,16.0,130.73,4.78,9.02,34.03,104.45,24.23,6.74,18.23,5.48,420.6,403.0,6.39,279.18,7.43,199.03,122.08,3.99,9.1,18.31,35.33,,2.3,19.43,80.22,35.96,103.19,,57.19,331.01,60.99,1.14,19.55,14.76,6.51,11.4,48.46,24.28,292.75
2021-02-03,380.98,51.84,76.54,10.49,2189.91,53.05,97.64,144.13,178.78,19.48,196.5,146.96,51.54,24.69,27.97,182.0,53.92,5.04,13.27,21.93,35.34,263.0,87.2,22.41,5.98,105.0,16.49,3.14,5.56,58.82,45.42,17.59,4.48,43.28,6.64,14.49,21.7,43.0,4.09,5.16,24.07,123.19,308.75,104.02,16.77,10.26,29.8,43.44,101.42,59.9,24.95,107.02,17.39,31.94,36.56,10.18,38.98,12.29,9.13,24.88,21.72,50.35,19.34,,460.4,13.31,10.06,8.28,3.17,6.67,60.51,30.27,,4.77,107.0,20.37,40.41,30.8,80.34,16.17,5.09,20.15,6.5,112.12,24.06,3.97,48.66,4.74,32.8,44.41,3.33,31.03,17.19,6.01,105.3,8.15,108.82,4.95,292.0,8.41,147.4,39.45,22.06,4.13,6.19,15.84,130.62,4.66,8.93,33.71,106.99,23.97,6.76,18.7,5.57,446.49,404.04,6.39,279.0,7.41,196.0,120.5,3.99,9.12,18.53,35.56,,2.27,19.49,75.41,35.22,103.84,,56.3,340.98,58.59,1.2,19.39,14.23,6.65,11.61,47.64,23.63,283.96
