date,300750,300502,601318,601899,600519,600036,000333,603259,600900,002371,688012,002475,601166,600030,603986,601398,601138,002384,300059,002594,688008,600183,000725,600276,601211,601288,600919,000651,300394,002463,601328,600887,603993,600150,300476,300408,601857,000338,600309,000858,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,300760,600089,600522,601229,601988,601939,600660,600406,000792,601668,002916,000938,002142,000977,600926,600016,002028,002602,300014,002050,600028,002353,601169,600690,002230,601600,300433,300498,601766,002352,600489,601012,601985,603501,601009,300033,002938,600547,600050,000425,000776,002460,601872,000408,002241,603799,600999,000657,600549,601658,688111,600809,601006,000568,000807,603288,601100,601818,600160,600989,300442,000630,002837,600760,601628,002709,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625,300661
2019-01-02,73.66,19.4,55.18,3.01,598.98,24.57,36.44,71.94,15.42,38.31,,14.14,14.74,,59.8,5.2,11.6,11.14,11.85,49.17,,10.01,2.58,52.97,15.4,3.52,5.94,35.8,25.4,7.19,5.67,22.48,3.71,13.26,11.16,16.18,7.16,7.56,28.44,49.94,8.68,17.77,9.7,35.89,8.05,20.2,25.65,9.19,29.01,16.22,19.56,27.4,7.32,8.23,4.08,2.51,9.47,12.2,40.28,8.69,103.78,6.92,8.26,11.01,3.54,6.25,22.44,18.12,6.9,5.6,78.33,31.4,15.99,15.84,7.36,5.65,9.95,20.4,15.91,12.62,5.01,15.01,5.55,13.53,25.04,3.5,6.39,26.15,8.84,32.71,8.58,17.37,5.27,29.0,6.37,38.22,17.58,30.5,5.17,3.22,12.24,21.95,3.69,11.18,6.88,29.32,13.31,5.24,11.84,,,34.2,8.19,39.6,3.84,67.34,18.68,3.65,6.61,,12.78,1.95,15.58,27.85,19.95,21.32,29.02,59.8,21.5,1.47,12.99,9.66,6.35,5.02,41.07,9.81,66.46
2019-01-03,73.83,18.65,55.68,3.05,590.0,24.88,36.2,71.62,15.57,38.16,,13.45,14.85,,59.2,5.2,11.52,10.03,11.99,48.06,,9.78,2.58,51.07,15.8,3.54,5.97,35.92,23.61,6.8,5.78,22.3,3.74,13.28,11.13,14.95,7.21,7.49,27.55,48.96,8.49,17.69,9.81,35.35,7.93,19.98,25.32,9.28,28.6,16.56,18.78,27.93,7.33,8.19,4.2,2.53,9.46,11.69,38.2,8.82,101.32,6.92,7.95,11.17,3.55,6.26,21.64,18.18,6.72,5.6,75.15,31.13,16.1,15.53,7.41,5.67,9.96,20.15,16.05,12.26,5.04,14.97,5.6,13.45,25.44,3.52,6.31,26.7,9.04,32.73,8.76,17.48,5.28,28.47,6.41,38.58,17.0,31.09,5.15,3.2,12.33,21.98,3.65,11.06,6.77,29.39,13.44,5.31,11.9,,,33.08,8.09,38.13,3.87,65.0,18.51,3.75,6.52,,12.85,1.96,14.8,28.81,20.16,21.4,29.18,56.98,22.12,1.49,12.97,9.34,6.43,5.1,41.65,10.23,67.19
2019-01-04,76.96,18.89,56.59,3.08,602.0,25.51,36.99,72.59,15.32,39.21,,13.21,15.2,,60.73,5.27,11.65,9.64,12.79,50.65,,9.71,2.63,54.35,16.77,3.59,6.09,36.65,24.66,7.43,5.86,22.52,3.83,13.43,11.27,15.22,7.29,7.61,28.45,49.54,8.71,18.07,9.96,36.48,8.07,20.32,25.91,9.75,29.8,17.69,19.2,28.98,7.47,8.39,4.29,2.57,9.6,11.9,39.31,9.18,101.58,7.28,8.17,11.29,3.58,6.36,21.73,18.63,6.81,5.73,76.5,31.89,16.45,16.16,7.57,5.78,10.47,20.26,15.92,12.6,5.1,15.36,5.69,13.59,27.13,3.57,6.42,27.07,9.19,32.95,8.7,17.94,5.33,29.33,6.55,41.5,16.93,31.04,5.2,3.25,13.22,22.61,3.73,11.19,6.89,30.22,14.33,5.46,12.29,,,34.11,8.13,38.97,3.96,65.48,19.24,3.84,6.64,,13.1,2.0,15.23,29.23,20.49,21.7,30.18,57.1,22.24,1.52,13.18,9.8,6.51,5.25,43.43,10.58,69.51
2019-01-07,77.42,19.85,56.3,3.08,605.49,25.52,36.99,72.21,15.24,42.09,,13.71,15.17,,62.9,5.24,11.74,10.11,12.82,51.39,,10.22,2.66,53.57,16.8,3.57,6.07,36.48,25.8,7.77,5.83,22.77,3.89,13.85,11.3,15.72,7.32,7.66,28.75,49.31,9.07,18.05,9.98,37.56,8.14,21.35,27.16,9.74,31.52,17.68,20.02,28.36,7.52,8.69,4.36,2.66,9.6,12.24,40.32,9.28,101.73,7.45,8.41,11.24,3.57,6.34,21.98,19.54,6.68,5.74,79.46,32.69,16.55,16.47,7.54,5.76,10.92,20.14,16.16,13.1,5.18,15.7,5.67,13.42,29.27,3.62,6.52,27.77,9.23,32.8,8.61,18.43,5.44,30.66,6.54,42.17,17.25,30.9,5.27,3.28,13.34,22.84,3.83,11.21,7.02,30.56,14.15,5.68,12.5,,,33.86,8.24,38.72,4.1,66.35,20.28,3.84,6.71,,13.29,2.03,16.75,30.73,20.23,22.38,30.62,58.1,22.95,1.52,13.54,9.98,6.57,5.3,40.51,10.66,72.42
2019-01-08,79.33,19.55,55.8,3.04,604.79,25.22,36.86,71.54,15.56,42.06,,13.91,15.23,,61.2,5.2,11.73,10.02,12.75,52.88,,10.06,2.71,53.98,16.79,3.53,6.06,36.34,25.66,7.84,5.85,22.6,3.85,13.72,11.39,15.59,7.33,7.66,28.79,49.02,8.98,18.42,9.96,36.93,8.1,21.42,27.2,9.66,31.07,17.75,19.9,27.92,7.56,8.6,4.47,2.84,9.43,12.28,39.91,9.16,99.5,7.34,8.32,11.23,3.54,6.34,21.74,19.16,6.57,5.72,84.85,32.31,16.28,16.25,7.49,5.75,10.84,20.05,17.55,13.19,5.24,15.95,5.68,13.26,29.02,3.61,6.59,27.35,9.3,32.71,8.21,18.5,5.42,29.98,6.51,41.85,17.02,29.19,5.25,3.26,13.28,22.82,3.83,11.09,7.07,30.13,14.01,5.56,12.32,,,33.83,8.18,38.77,4.04,65.35,20.22,3.82,6.7,,13.3,2.02,18.43,30.76,19.99,23.23,30.23,59.6,22.56,1.51,13.38,10.24,6.64,5.56,39.33,10.48,71.27
2019-01-09,77.98,20.12,56.95,3.06,616.12,25.7,39.0,72.15,15.48,42.37,,13.99,15.36,,62.12,5.26,12.12,10.13,12.73,50.46,,9.93,2.69,55.53,16.81,3.55,6.06,37.51,25.43,7.77,5.88,22.8,3.86,13.7,11.42,15.7,7.33,7.76,30.76,50.03,8.89,18.47,9.99,37.34,8.11,21.6,28.13,9.94,30.6,17.95,19.92,28.47,7.61,8.86,4.59,2.82,9.57,12.35,40.1,9.1,102.98,7.31,8.26,11.19,3.55,6.41,22.47,19.08,6.6,5.71,85.4,32.42,16.49,16.34,7.51,5.76,10.84,20.17,16.52,13.56,5.35,16.06,5.68,14.0,28.99,3.59,6.48,27.56,9.17,33.16,8.32,19.03,5.39,30.07,6.56,41.35,17.1,29.49,5.29,3.28,13.45,22.54,3.88,11.13,7.04,29.32,14.07,5.56,12.31,,,35.01,8.19,39.49,4.03,67.71,20.0,3.87,6.71,,13.26,2.02,18.17,30.41,20.33,22.53,29.44,60.9,22.51,1.51,13.38,10.31,6.73,5.55,39.58,10.37,71.75
2019-01-10,76.28,22.13,57.5,3.07,618.77,25.85,39.29,72.34,15.33,41.56,,14.91,15.33,16.8,61.12,5.22,12.03,10.21,12.51,48.85,,10.1,2.67,56.27,16.62,3.51,6.02,37.76,26.4,7.71,5.85,23.1,3.8,13.59,11.15,15.8,7.35,7.82,30.55,49.86,9.55,18.46,9.96,36.38,8.04,21.6,28.33,10.1,30.03,17.53,20.07,27.98,7.63,8.73,4.56,2.69,9.48,12.49,40.86,8.96,103.32,7.33,8.46,11.16,3.52,6.34,22.42,19.35,6.74,5.68,85.52,31.81,16.39,15.97,7.53,5.74,10.89,20.11,16.33,13.42,5.3,16.25,5.69,13.96,29.26,3.56,6.6,27.87,9.04,32.82,8.45,20.93,5.38,29.59,6.54,41.48,16.88,30.48,5.25,3.26,13.22,22.38,3.91,11.22,7.01,29.31,13.87,5.58,12.18,,,34.68,8.02,38.81,3.97,66.57,20.55,3.84,6.69,,13.37,2.0,18.92,30.61,20.3,22.53,29.2,60.1,22.61,1.51,13.35,10.73,6.68,5.62,39.15,10.02,71.6
2019-01-11,75.29,21.61,58.07,3.05,635.88,26.46,39.84,72.38,15.39,41.49,,14.75,15.4,16.97,61.23,5.24,12.17,10.51,12.66,49.02,,10.14,2.68,55.95,16.67,3.53,6.05,37.73,26.31,7.75,5.92,23.51,3.83,13.75,11.51,15.86,7.38,7.9,30.91,50.69,9.5,18.51,10.05,36.26,8.19,21.78,28.45,10.2,30.22,17.77,20.51,27.88,7.63,8.77,4.59,2.74,9.56,12.55,41.6,9.06,104.91,7.39,8.5,11.22,3.53,6.36,22.55,19.17,6.59,5.69,85.19,32.44,16.51,16.11,7.53,5.77,10.97,19.99,16.28,13.63,5.35,16.3,5.73,14.07,28.97,3.6,6.66,27.81,9.04,32.88,8.39,20.04,5.38,29.88,6.54,41.6,18.03,30.45,5.36,3.29,13.41,22.44,3.93,11.35,7.08,29.53,13.93,5.69,12.26,,,35.37,8.16,39.3,4.06,67.41,20.49,3.87,6.73,,13.4,2.02,18.84,30.89,20.45,22.31,29.21,60.68,22.72,1.53,13.46,10.55,6.74,5.59,39.49,10.14,72.3
2019-01-14,76.08,22.37,57.12,3.05,624.6,26.31,39.45,71.55,15.27,40.7,,14.82,15.23,17.0,58.48,5.2,12.1,10.59,12.53,48.8,,10.13,2.71,54.33,16.49,3.5,6.01,37.68,26.8,7.84,5.89,23.19,3.81,13.88,11.33,16.11,7.31,8.01,31.13,49.59,9.25,18.62,10.06,34.82,8.38,21.78,28.02,10.11,30.3,17.88,20.09,27.33,7.67,8.57,4.55,2.7,9.46,12.45,40.32,9.0,104.1,7.33,8.41,11.27,3.5,6.3,22.33,18.91,6.18,5.65,85.27,32.23,16.36,15.8,7.49,5.73,10.78,19.89,16.24,13.7,5.29,15.94,5.68,13.95,29.13,3.59,6.7,28.08,9.03,32.6,8.34,20.34,5.35,28.16,6.47,41.46,17.53,30.33,5.35,3.32,13.35,22.31,3.9,11.8,7.1,29.62,13.93,5.69,12.36,,,34.37,8.08,38.47,4.05,66.93,20.8,3.86,6.62,,13.23,2.03,19.17,30.54,20.17,22.75,29.2,58.6,22.55,1.53,13.38,10.4,6.75,5.37,39.2,11.15,69.38
2019-01-15,77.37,21.32,58.59,3.05,659.98,26.8,41.0,72.39,15.4,41.8,,15.04,15.43,17.6,60.1,5.23,12.28,10.37,13.0,48.8,,10.29,2.71,56.44,16.74,3.53,6.05,38.78,26.95,7.83,5.95,24.1,3.86,14.2,11.46,16.5,7.34,8.12,32.02,52.97,9.85,18.67,10.11,35.58,8.43,22.72,29.43,10.24,30.04,18.44,20.6,28.43,7.7,8.72,4.56,2.73,9.58,12.84,40.73,9.04,104.98,7.4,8.52,11.3,3.52,6.38,22.53,19.32,6.15,5.74,86.0,32.78,16.56,16.33,7.55,5.79,10.98,19.65,16.47,13.85,5.33,16.49,5.72,14.66,29.15,3.62,6.65,27.72,9.07,32.6,8.32,21.52,5.38,29.19,6.54,42.88,17.62,30.4,5.41,3.33,13.75,22.7,3.95,11.69,7.16,29.97,14.24,5.75,12.42,,,37.81,8.12,41.83,4.07,71.28,20.95,3.9,6.7,,13.6,2.02,18.47,31.17,20.47,22.9,29.75,60.78,22.67,1.53,13.43,10.61,6.79,5.51,39.82,11.4,68.7
2019-01-16,76.67,21.79,58.74,2.99,661.1,26.85,41.2,72.54,15.52,41.4,,14.92,15.47,17.64,60.8,5.24,12.12,10.12,12.82,48.93,,10.28,2.67,57.47,16.71,3.52,6.05,39.31,27.03,8.24,5.96,24.0,3.82,14.19,11.28,16.41,7.34,8.12,32.32,52.2,9.87,18.6,10.13,36.55,8.47,22.77,29.18,10.48,29.85,18.33,20.31,28.8,7.78,8.7,4.56,2.68,9.63,12.55,40.82,8.91,105.69,7.29,8.46,11.19,3.52,6.41,22.61,19.09,6.13,5.75,87.9,32.89,16.58,16.6,7.54,5.79,10.78,19.07,16.12,13.78,5.39,16.4,5.73,14.63,28.79,3.6,6.58,27.64,9.01,32.6,8.19,21.26,5.36,29.33,6.63,42.24,17.63,29.82,5.37,3.28,13.75,22.44,3.97,11.47,7.09,29.55,14.15,5.66,12.27,,,36.89,8.2,41.11,4.1,71.81,21.7,3.92,6.7,,13.55,2.02,18.7,31.21,20.83,22.67,29.32,61.13,22.58,1.52,13.45,10.66,6.81,5.69,39.88,11.05,71.98
2019-01-17,76.66,21.1,58.73,3.0,659.25,26.47,40.91,73.39,15.45,40.46,,14.92,15.35,17.56,60.24,5.25,11.95,9.82,12.62,47.49,,10.11,2.67,57.36,16.48,3.53,6.05,38.66,26.4,8.1,5.91,24.07,3.82,14.1,11.33,16.06,7.31,8.25,31.77,51.92,9.56,18.45,10.17,36.04,8.53,22.49,29.07,10.25,29.81,18.02,20.01,28.87,7.82,8.28,4.45,2.67,9.51,12.36,40.08,8.91,105.75,7.16,8.33,11.14,3.53,6.45,22.84,18.95,6.27,5.7,86.29,31.88,16.57,16.36,7.55,5.76,10.59,19.19,15.54,13.36,5.36,16.36,5.71,14.62,27.85,3.56,6.48,27.65,8.92,32.44,8.24,20.85,5.32,29.12,6.58,41.79,17.18,29.8,5.31,3.27,13.59,22.05,3.88,11.47,6.96,28.87,14.13,5.65,12.25,,,36.88,8.31,41.08,4.08,72.29,21.95,3.9,6.64,,13.41,2.03,19.1,31.05,21.08,21.9,28.95,60.8,22.3,1.53,13.4,10.52,6.77,5.68,40.49,10.82,70.1
2019-01-18,75.4,21.21,59.92,3.03,683.61,27.1,42.08,75.1,15.75,40.89,,15.09,15.68,17.88,61.32,5.39,12.05,9.95,12.88,46.82,,10.25,2.7,59.17,16.65,3.58,6.13,38.97,26.65,8.13,5.98,24.45,3.92,14.23,11.28,16.6,7.35,8.23,32.05,53.88,10.2,19.01,10.43,36.37,8.64,22.67,29.46,10.43,32.79,18.44,19.98,29.83,7.98,9.11,4.53,2.67,9.63,12.47,39.82,9.06,109.5,7.23,8.4,11.3,3.56,6.64,22.96,19.39,6.31,5.98,91.27,32.1,16.85,16.43,7.61,5.83,10.7,19.06,15.99,13.5,5.4,16.94,5.79,15.14,28.13,3.68,6.59,28.12,8.97,32.75,8.24,22.27,5.36,29.2,6.77,42.8,17.35,29.52,5.37,3.31,13.81,22.42,3.93,11.42,7.07,29.78,14.25,5.74,12.44,,,37.6,8.37,42.2,4.27,72.15,22.53,3.95,6.78,,13.51,2.06,18.12,31.0,21.51,22.12,29.46,59.43,22.52,1.57,13.61,10.99,6.93,5.76,40.95,10.68,72.1
2019-01-21,75.24,21.7,60.79,3.01,686.98,27.33,42.09,77.83,15.82,42.55,,15.06,15.68,17.84,67.45,5.45,12.07,10.13,12.88,48.21,,10.27,2.71,59.07,16.48,3.58,6.1,39.48,27.16,8.3,6.03,24.78,3.92,13.52,11.67,16.99,7.39,8.27,33.19,56.0,10.39,19.55,10.35,38.03,8.61,23.0,29.3,10.34,31.43,18.51,21.04,30.0,8.16,9.48,4.57,2.73,9.88,12.5,40.24,9.05,111.11,7.23,8.47,11.39,3.57,6.67,22.76,19.47,6.61,5.97,92.4,32.53,16.88,16.72,7.61,5.82,10.64,19.1,16.24,13.4,5.48,17.72,5.8,15.18,28.45,3.7,6.66,27.51,8.95,33.18,8.22,22.12,5.35,30.28,6.81,42.89,17.5,29.47,5.41,3.31,13.48,22.82,4.06,11.36,6.97,30.19,14.18,5.75,12.37,,,38.22,8.36,42.63,4.37,73.1,22.73,3.97,6.88,,13.48,2.05,18.42,31.33,22.26,22.47,29.86,59.87,22.69,1.55,13.55,11.28,7.07,5.89,41.15,11.13,71.55
2019-01-22,74.27,22.06,60.07,2.98,671.0,26.98,41.3,76.09,15.81,42.42,,15.08,15.55,17.47,66.0,5.39,11.88,9.89,12.75,47.7,,10.01,2.66,57.69,16.13,3.57,6.07,38.91,26.5,8.07,6.02,24.43,3.86,13.07,11.47,16.75,7.32,8.2,32.48,55.21,10.31,19.26,10.25,37.31,8.54,22.9,28.6,10.28,31.62,18.21,20.44,29.44,8.12,10.0,4.5,2.71,9.81,12.2,38.73,8.91,108.49,7.2,8.33,11.21,3.56,6.6,22.54,19.12,6.52,5.9,90.7,32.2,16.81,16.41,7.56,5.81,10.63,19.25,16.25,13.12,5.38,17.6,5.77,14.97,28.16,3.67,6.47,26.82,8.91,32.49,8.3,21.95,5.32,29.56,6.73,41.8,17.7,29.9,5.35,3.28,13.1,22.49,3.94,11.07,6.91,29.38,14.04,5.64,12.23,,,37.09,8.26,42.05,4.19,72.2,21.92,3.89,6.85,,13.25,2.03,18.2,30.06,21.9,22.14,29.56,58.9,22.29,1.51,13.28,10.97,6.95,5.72,40.29,10.84,70.82
2019-01-23,75.44,21.98,59.49,2.98,665.66,27.16,41.46,75.69,15.96,42.11,,15.08,15.5,17.52,65.0,5.44,11.84,9.76,12.77,48.8,,10.06,2.65,58.02,16.1,3.59,6.08,39.19,26.2,7.96,6.0,24.3,3.89,13.32,11.98,16.5,7.26,8.33,32.55,55.07,10.37,19.44,10.27,37.34,8.71,22.89,28.36,10.35,32.31,18.18,20.45,29.6,8.05,9.84,4.42,2.72,9.82,12.24,38.25,8.9,110.27,7.22,8.31,11.16,3.57,6.65,22.95,19.49,6.53,5.93,92.93,31.73,16.91,16.26,7.55,5.82,10.52,18.99,16.4,13.41,5.38,17.5,5.79,14.88,28.38,3.68,6.39,27.2,8.69,31.56,8.23,22.1,5.29,29.19,6.74,42.25,17.76,29.8,5.44,3.27,13.1,22.76,4.06,11.15,6.83,29.8,14.04,5.67,12.32,,,37.0,8.4,42.26,4.3,71.99,22.87,3.91,7.08,,13.18,2.02,17.89,30.51,21.9,24.35,29.93,59.11,22.53,1.51,13.15,10.87,6.88,5.61,40.34,10.84,70.5
2019-01-24,75.17,22.9,60.43,2.97,672.5,27.87,41.59,76.66,15.95,45.8,,15.1,15.66,17.89,68.2,5.46,11.85,10.12,12.93,48.52,,10.06,2.65,59.38,16.26,3.61,6.11,39.38,26.53,8.14,5.99,24.34,3.86,13.22,12.18,16.93,7.28,8.33,31.5,55.2,11.41,19.39,10.38,38.53,8.86,23.26,28.86,10.52,32.58,18.57,20.37,29.92,8.06,10.19,4.48,2.72,10.04,12.37,38.97,8.88,108.0,7.24,8.36,11.07,3.59,6.68,22.97,19.6,6.26,5.89,94.08,32.89,17.15,16.72,7.57,5.83,10.81,18.9,16.91,13.3,5.43,17.42,5.82,15.31,28.78,3.66,6.42,27.64,8.46,30.95,8.19,22.2,5.31,30.58,6.79,43.03,17.76,29.56,5.43,3.24,13.32,22.64,4.1,11.1,6.93,29.49,14.22,5.68,12.23,,,38.0,8.45,42.41,4.24,72.45,23.13,3.89,7.08,,13.33,2.02,17.93,31.36,21.85,25.14,29.48,56.0,22.84,1.51,13.14,11.44,6.87,5.66,40.03,10.85,75.17
2019-01-25,77.44,22.18,61.29,2.98,679.7,28.52,41.9,76.38,15.91,45.75,,15.58,15.99,18.04,69.72,5.52,11.8,10.35,12.93,49.18,,10.19,2.64,58.99,16.32,3.67,6.15,39.9,26.69,8.04,6.02,24.43,3.85,13.3,12.1,17.11,7.28,8.6,32.33,55.25,11.95,19.47,10.5,38.26,9.07,22.38,29.3,11.0,32.19,18.8,20.32,30.19,7.99,10.18,4.4,2.72,10.2,12.3,38.1,8.86,106.93,7.25,8.25,11.18,3.62,6.81,23.0,19.5,6.0,6.05,93.49,32.52,17.37,16.71,7.63,5.9,10.59,18.88,17.77,13.61,5.47,17.63,5.87,15.46,28.2,3.67,6.56,27.6,8.61,31.03,8.18,22.53,5.3,30.36,6.96,42.9,17.24,29.76,5.38,3.24,13.29,22.79,4.19,10.99,6.95,29.24,14.36,5.57,12.2,,,38.14,8.48,42.72,4.13,72.98,23.7,3.98,7.18,,13.18,2.01,18.37,30.87,22.3,25.7,29.42,56.43,22.6,1.51,13.09,11.88,6.95,5.78,40.93,10.79,76.2
2019-01-28,76.07,21.45,61.52,2.99,677.0,28.66,41.84,74.47,15.91,45.77,,16.34,15.99,18.0,69.9,5.5,11.76,10.42,12.89,48.46,,10.27,2.65,54.82,16.59,3.68,6.15,40.29,26.3,8.35,6.01,24.21,3.84,13.25,11.7,17.3,7.27,8.56,32.21,57.47,11.96,19.82,10.42,38.41,9.08,23.13,29.51,10.94,32.26,18.93,20.24,30.1,8.27,9.97,4.34,2.74,10.2,12.06,38.67,8.84,106.31,7.2,8.09,11.26,3.61,6.77,23.05,19.71,6.06,6.03,94.95,32.6,17.16,16.81,7.58,5.88,10.48,18.87,17.67,13.41,5.55,17.48,5.91,15.57,28.85,3.63,6.61,27.9,8.73,31.46,8.36,22.17,5.38,30.45,6.98,42.96,17.28,30.77,5.35,3.26,12.94,22.35,4.16,10.8,6.81,28.79,14.47,5.5,12.14,,,38.44,8.48,43.12,4.11,72.59,23.4,3.94,7.19,,12.83,2.0,17.99,30.46,22.28,25.81,28.91,55.0,22.45,1.5,13.13,13.06,6.85,5.76,41.06,10.67,76.0
2019-01-29,76.68,21.29,61.65,2.95,685.0,28.64,43.0,74.52,16.2,45.87,,16.28,16.13,18.1,69.2,5.54,11.56,9.5,12.66,48.0,,10.11,2.62,57.18,16.49,3.69,6.16,41.1,25.3,8.26,6.14,24.3,3.79,12.78,11.13,16.92,7.27,8.8,32.75,58.58,11.42,19.92,10.58,37.88,9.14,22.45,29.07,11.0,33.7,19.14,19.98,30.32,8.37,9.76,4.33,2.72,10.14,11.85,37.89,8.69,103.98,7.11,8.09,11.34,3.64,6.85,23.35,19.69,6.29,6.14,94.13,32.03,17.29,16.61,7.64,5.93,10.08,18.73,17.71,13.36,5.61,17.32,5.87,15.57,28.95,3.56,6.26,28.0,8.74,31.18,8.29,22.3,5.38,29.23,6.99,42.43,16.74,30.79,5.31,3.26,12.75,21.19,4.14,10.83,6.65,26.71,14.42,5.37,11.96,,,39.98,8.73,43.38,3.98,72.59,23.97,4.0,7.14,,12.37,1.99,17.13,29.85,22.47,25.27,27.72,55.87,22.13,1.49,12.99,12.78,6.97,5.66,41.35,10.06,72.92
2019-01-30,76.2,20.85,61.25,2.97,676.0,28.42,42.1,76.36,16.19,45.12,,16.16,16.09,17.94,67.12,5.55,11.58,10.45,12.46,47.15,,9.88,2.6,57.4,16.29,3.68,6.16,40.7,25.8,8.01,6.1,24.1,3.79,12.78,11.33,16.92,7.25,8.72,32.45,57.28,11.11,19.63,10.5,37.32,9.12,22.3,28.56,10.95,33.29,18.88,19.71,29.8,8.26,9.39,4.25,2.76,10.06,11.66,37.75,8.64,106.13,7.12,7.9,11.3,3.63,6.86,23.06,19.27,6.13,6.07,91.2,30.82,17.31,16.71,7.68,5.91,10.03,18.75,17.42,13.0,5.63,17.0,5.86,15.55,26.4,3.56,6.13,28.04,8.61,30.78,8.31,22.52,5.38,28.61,6.96,41.44,16.77,31.25,5.25,3.3,12.57,20.74,4.23,10.78,6.6,26.69,14.19,5.32,11.88,,,39.43,8.54,42.18,3.92,72.47,23.91,3.99,7.07,,12.17,1.97,16.8,29.66,22.06,25.79,27.68,54.4,22.18,1.48,13.0,12.94,6.94,5.62,40.48,9.82,72.3
2019-01-31,76.12,20.63,62.98,2.98,689.6,29.21,43.53,75.53,16.43,45.66,,16.37,16.4,18.26,67.69,5.66,11.5,10.49,12.87,46.42,,10.17,2.56,59.05,16.77,3.72,6.21,41.75,26.36,8.12,6.25,24.18,3.84,12.39,11.08,16.71,7.32,8.85,32.7,60.3,11.05,19.83,10.73,38.2,9.12,21.71,30.03,11.1,34.55,19.14,20.11,30.82,8.42,8.89,4.2,2.75,9.93,11.72,38.29,8.55,106.73,7.02,7.82,11.51,3.68,7.07,23.26,19.15,5.91,6.12,93.77,30.64,17.45,16.95,7.78,5.95,9.98,19.19,17.29,13.28,5.73,17.07,5.97,16.0,27.29,3.53,5.83,27.86,8.54,29.91,7.93,22.18,5.39,28.28,6.98,42.78,16.72,30.68,5.31,3.26,12.69,19.44,4.15,10.52,6.63,26.19,14.41,5.15,11.78,,,39.94,8.55,42.67,3.53,72.3,23.38,4.09,7.11,,11.45,1.98,16.79,29.48,22.76,25.4,26.9,54.5,22.0,1.47,13.27,12.85,7.01,5.44,42.1,9.2,72.99
2019-02-01,78.4,21.0,63.21,3.01,692.67,29.3,44.26,77.2,16.35,47.51,,16.7,16.39,18.58,71.06,5.65,11.9,10.98,13.28,48.27,,10.3,2.62,60.82,17.1,3.72,6.25,41.96,27.69,8.57,6.22,24.54,3.9,12.86,11.34,17.44,7.35,8.97,34.44,61.18,11.77,20.01,10.77,39.15,9.48,22.29,31.53,11.2,34.55,19.74,20.41,30.88,8.4,9.78,4.3,2.84,10.14,11.99,40.9,8.7,110.96,7.22,8.03,11.53,3.68,7.06,23.47,19.67,6.08,6.13,100.3,31.23,17.58,17.93,7.8,5.94,10.26,19.88,18.24,13.53,5.74,17.26,6.01,16.19,28.5,3.62,6.08,28.15,8.63,31.8,8.06,22.83,5.43,29.25,6.96,43.7,17.11,30.9,5.36,3.32,12.97,20.22,4.17,10.83,6.82,27.07,14.79,5.32,12.07,,,39.98,8.7,43.75,3.62,73.95,23.68,4.07,7.21,,11.9,2.01,17.7,30.06,22.87,27.5,27.87,54.5,22.31,1.5,13.44,13.66,7.07,5.65,41.9,9.87,78.88
2019-02-11,81.0,22.14,64.39,3.05,725.3,29.39,46.08,79.04,16.31,48.9,,17.55,16.36,18.86,75.22,5.64,12.15,12.08,13.51,50.2,,10.48,2.74,61.85,17.25,3.7,6.29,43.07,29.89,9.05,6.17,25.26,4.06,13.27,11.94,18.1,7.36,9.06,35.28,64.7,12.16,19.99,10.7,41.06,9.48,23.11,32.44,11.21,38.01,19.94,20.87,30.9,8.41,10.15,4.38,2.87,10.39,12.36,42.44,8.96,112.0,7.33,8.28,11.51,3.67,7.06,24.05,19.7,6.22,6.11,102.58,33.09,17.58,18.82,7.91,5.94,10.55,19.9,18.89,14.03,5.7,17.6,5.97,16.36,29.29,3.68,6.69,30.0,8.72,32.3,8.11,23.26,5.49,30.9,6.96,46.29,18.18,30.8,5.43,3.46,13.27,21.86,4.23,11.14,7.31,29.78,15.09,5.48,12.45,,,41.67,8.64,46.81,3.76,75.55,24.02,4.09,7.41,,12.22,2.04,18.65,30.82,22.85,28.32,29.95,58.1,22.68,1.52,13.6,13.84,7.09,6.2,42.23,10.11,79.92
2019-02-12,81.0,22.49,64.27,3.08,717.92,29.32,46.49,80.51,16.34,48.15,,17.48,16.33,18.97,74.14,5.65,12.54,12.67,13.42,50.58,,10.53,3.01,63.5,17.49,3.72,6.29,43.22,29.66,8.99,6.16,25.18,4.05,13.42,12.48,18.61,7.41,9.34,36.08,64.75,11.92,20.09,10.72,41.39,9.7,23.6,32.29,11.19,38.6,19.8,21.06,31.3,8.43,10.21,4.38,3.03,10.39,12.43,42.31,8.98,113.82,7.36,8.3,11.55,3.68,7.05,24.62,19.8,6.32,6.17,101.66,33.19,17.94,18.97,7.95,5.94,10.67,20.15,18.89,14.16,5.69,18.07,5.98,16.17,29.36,3.7,7.12,30.48,8.76,32.43,8.29,22.95,5.49,31.39,7.06,48.09,19.29,31.38,5.44,3.52,13.3,22.11,4.18,11.09,7.4,30.33,15.27,5.53,12.49,,,43.43,8.6,47.48,3.83,75.4,24.8,4.04,7.41,,12.4,2.05,18.73,31.14,22.7,28.22,29.86,58.18,22.96,1.54,13.61,13.6,7.06,6.35,42.55,10.12,79.04
