date,300750,300502,601318,601899,600519,600036,000333,688256,603259,600900,002371,688012,002475,601166,600030,603986,688981,601398,601138,002384,300059,002594,688008,688041,600183,000725,600276,601211,601288,600919,000651,300394,002463,601328,600887,603993,600150,300476,300408,601857,601816,000338,600309,000858,688072,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,601728,301308,300760,600089,600522,601229,601988,601939,600660,600406,000792,600941,601668,002916,000938,002142,000977,688521,600926,600016,002028,600938,002602,300014,002050,600028,002353,601169,600690,002230,601600,300433,300498,601766,002352,600489,601012,601985,603501,601009,300033,002938,600547,600050,000425,000776,002460,601872,000408,002241,603799,600999,000657,600549,601658,688111,600809,601006,000568,000807,603288,601100,601818,600160,600989,300442,600905,000630,002837,600760,601628,688271,002709,601825,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625,300661
2022-03-29,486.9,31.14,47.21,11.59,1667.0,45.01,54.65,63.16,111.77,21.81,275.91,112.8,30.75,19.88,20.25,141.87,46.16,4.72,10.08,18.76,24.19,231.0,67.9,,16.35,4.21,35.92,15.33,3.03,6.75,31.28,27.05,13.18,5.01,35.7,5.33,17.65,23.32,27.42,5.62,4.73,13.33,78.16,149.18,,109.37,30.08,7.82,28.6,16.72,54.0,40.0,14.68,56.95,14.53,24.06,22.47,16.67,24.91,16.1,4.87,15.17,21.46,31.1,38.29,4.01,,288.42,20.27,16.36,6.47,3.19,6.23,35.12,29.68,32.05,68.0,5.3,90.46,18.71,36.81,27.36,48.52,13.58,3.88,33.93,,6.28,75.88,16.78,4.33,44.26,4.46,21.45,45.96,6.03,11.38,22.21,5.3,42.82,8.01,74.34,7.99,196.73,10.46,92.95,28.62,21.8,3.53,5.06,16.87,124.32,4.64,32.35,34.13,96.84,14.32,11.57,18.5,5.35,175.24,242.89,6.79,178.77,14.38,84.45,49.97,3.23,13.22,14.91,41.19,6.2,3.77,35.88,57.86,24.98,,96.0,6.36,82.31,156.1,45.3,2.22,19.64,12.95,6.62,5.93,33.97,17.42,343.0
2022-03-30,519.0,31.6,48.7,11.46,1730.1,46.23,57.0,63.3,113.45,21.9,291.0,115.49,32.42,20.29,21.07,146.59,46.6,4.71,10.2,19.4,26.08,237.02,69.45,,16.59,4.35,37.42,15.67,3.05,6.81,32.07,27.51,13.43,5.04,36.94,5.3,17.85,23.64,28.49,5.53,4.78,13.68,81.9,156.95,,111.91,29.03,7.92,29.44,17.63,55.65,41.2,15.21,57.35,14.97,24.33,22.88,15.94,25.33,16.09,4.96,15.42,21.04,32.11,39.85,4.02,,307.2,20.6,17.53,6.54,3.22,6.19,36.15,31.47,31.82,67.36,5.44,92.38,19.11,37.09,27.79,49.99,13.77,3.82,34.02,,6.31,83.0,17.08,4.32,43.5,4.51,22.4,47.26,5.97,11.85,22.23,5.39,44.37,7.98,75.39,8.0,198.12,10.54,97.02,29.45,21.56,3.55,5.15,18.1,129.66,4.66,32.09,36.45,99.85,14.64,11.7,18.9,5.4,186.0,254.6,6.78,188.02,13.97,88.18,52.86,3.26,13.45,15.08,41.7,6.27,3.81,36.82,57.35,26.0,,99.17,6.41,84.99,167.2,46.2,2.25,19.75,13.37,6.73,6.12,34.93,17.63,331.5
2022-03-31,512.3,31.2,48.45,11.34,1719.0,46.8,57.0,63.7,112.38,22.0,274.0,116.45,31.7,20.67,20.9,141.03,46.09,4.77,10.15,18.68,25.34,229.8,67.3,,16.12,4.31,36.82,15.71,3.08,7.05,32.3,27.75,13.24,5.11,36.89,5.21,17.28,23.11,27.99,5.52,4.78,13.35,80.89,155.06,,107.26,29.77,8.0,29.69,17.52,57.0,41.0,15.38,56.86,14.88,23.9,22.92,16.45,24.58,15.5,4.91,15.24,20.17,31.61,38.73,4.0,,307.25,20.38,17.0,6.64,3.27,6.29,35.58,31.49,30.07,66.86,5.44,90.75,19.55,37.39,27.15,48.99,14.09,3.82,32.8,,6.27,80.67,16.62,4.32,42.15,4.58,23.1,46.57,5.82,11.67,22.05,5.4,45.7,7.89,72.19,8.11,193.4,10.67,95.8,28.82,21.5,3.57,5.15,17.58,125.65,4.72,30.18,34.4,97.8,14.47,11.36,18.51,5.39,187.66,254.9,6.87,185.88,13.68,87.42,52.05,3.3,13.06,14.86,41.43,6.14,3.72,35.35,56.29,26.24,,94.0,6.44,81.39,164.37,44.9,2.23,19.28,13.13,6.75,6.11,35.33,17.17,326.52
2022-04-01,518.9,30.19,48.96,11.45,1780.01,47.1,58.6,62.63,109.07,22.22,275.4,117.2,31.3,21.4,21.12,140.44,45.71,4.79,10.18,18.37,26.09,235.96,65.17,,16.11,4.31,36.78,15.9,3.08,7.32,33.02,27.95,13.28,5.12,37.34,5.28,17.43,23.08,28.24,5.47,4.91,13.45,86.03,159.9,,105.53,29.53,8.07,29.82,17.55,56.75,41.21,15.75,57.42,15.03,23.93,23.2,16.46,24.5,17.05,4.89,15.19,19.79,31.68,38.62,4.01,,305.96,20.63,16.98,6.74,3.29,6.3,35.32,30.81,30.02,68.38,5.51,91.3,19.4,38.5,27.15,48.6,14.9,3.86,33.12,,6.51,81.48,17.01,4.37,41.92,4.62,23.75,46.38,5.81,11.64,22.12,5.4,49.0,7.92,72.6,7.99,194.15,10.98,96.86,28.66,21.58,3.58,5.17,17.94,128.53,4.94,30.8,35.02,97.62,14.7,11.49,18.37,5.64,184.99,258.81,6.88,190.7,13.51,88.41,51.83,3.34,13.42,15.05,42.02,6.14,3.7,35.0,56.49,27.11,,96.02,6.63,82.46,174.26,44.35,2.24,19.39,13.18,6.87,6.22,35.72,17.24,323.63
2022-04-06,508.17,29.81,49.54,11.6,1765.0,47.39,58.41,62.75,108.09,22.36,263.87,113.94,30.22,21.92,21.12,134.8,45.75,4.83,10.2,17.82,25.96,241.9,61.7,,15.96,4.3,36.25,15.91,3.1,7.44,33.19,26.81,12.78,5.17,37.2,5.34,17.39,22.87,27.67,5.61,4.98,13.39,86.68,160.01,,102.58,29.2,8.17,29.8,17.88,56.45,40.94,16.39,56.05,15.01,23.78,23.62,15.93,24.25,16.09,4.93,15.43,19.38,30.1,38.2,4.03,,301.46,20.12,16.05,6.86,3.3,6.35,34.58,30.1,29.3,67.38,5.97,90.94,19.12,38.93,27.26,46.99,15.05,3.91,31.68,,6.53,79.3,17.13,4.41,42.5,4.74,23.62,45.6,5.9,11.57,22.27,5.48,49.06,7.95,68.6,8.1,188.08,11.38,95.13,27.85,21.77,3.61,5.41,17.85,126.81,4.96,29.94,33.34,95.27,14.92,11.28,18.2,5.73,184.76,250.85,6.95,187.5,13.41,87.0,50.67,3.41,13.0,15.04,42.2,6.27,3.81,33.64,53.35,27.18,,92.09,6.77,81.62,164.1,42.9,2.32,19.71,13.06,7.25,6.16,36.31,17.01,304.99
2022-04-07,495.22,28.88,48.48,11.53,1765.0,46.86,57.7,60.52,106.81,22.67,259.37,114.3,30.08,21.59,20.68,132.98,45.34,4.82,10.06,18.1,25.5,240.0,58.62,,15.9,4.19,35.32,15.6,3.09,7.3,33.08,25.88,12.26,5.13,36.81,5.26,17.39,22.3,27.58,5.56,4.92,12.97,87.6,160.45,,101.35,29.78,8.07,28.77,17.66,55.42,40.2,16.28,54.11,14.73,23.18,23.2,16.29,23.63,15.55,4.81,15.41,18.65,30.12,38.19,4.0,,303.4,20.03,15.78,6.74,3.28,6.25,33.0,30.1,31.1,67.38,5.9,91.24,18.51,38.75,27.15,45.69,14.83,3.86,30.58,,6.33,74.68,16.8,4.36,41.58,4.67,23.0,45.05,5.7,11.19,21.39,5.47,47.63,7.8,68.83,8.12,183.32,11.45,93.05,28.86,21.91,3.55,5.32,17.53,127.65,4.94,31.22,34.2,93.7,14.57,11.08,17.82,5.71,180.28,250.42,6.83,187.77,12.82,86.07,50.0,3.35,12.63,14.99,41.67,6.18,3.85,32.33,54.16,26.51,,91.56,6.61,80.8,164.95,42.95,2.28,19.25,12.75,7.2,6.0,35.57,16.78,307.96
2022-04-08,495.0,28.67,49.24,11.95,1784.0,47.18,57.33,59.76,105.0,23.2,262.0,116.19,29.34,21.99,21.08,134.37,44.99,4.81,10.15,18.08,26.09,243.98,60.76,,15.97,4.2,33.93,15.86,3.1,7.36,32.21,25.47,12.23,5.17,36.96,5.41,17.14,21.77,27.63,5.58,4.99,13.29,88.52,160.59,,101.51,30.57,8.11,28.18,19.27,56.04,39.4,16.4,53.71,15.02,22.98,23.41,16.96,23.83,15.58,4.88,16.3,18.49,30.9,38.02,4.01,,307.99,19.6,15.92,6.76,3.29,6.28,32.45,30.13,31.86,69.56,6.12,89.94,18.45,39.67,26.2,45.44,15.01,3.86,30.21,,6.11,75.5,16.55,4.38,40.49,4.69,22.83,44.87,5.72,11.14,21.04,5.54,48.26,8.17,67.9,8.09,180.2,11.57,94.05,28.78,23.15,3.56,5.56,17.95,123.68,4.9,31.0,33.92,92.25,14.69,10.95,17.93,5.74,180.19,247.5,6.9,188.67,12.54,85.3,53.72,3.38,12.67,15.93,42.0,6.17,4.04,32.66,53.38,27.06,,89.95,6.64,78.11,164.48,41.86,2.28,19.69,13.01,7.31,5.96,35.99,16.44,314.15
2022-04-11,459.0,27.14,47.62,11.68,1720.0,45.9,55.36,58.51,103.78,22.94,249.3,111.5,27.85,21.75,20.47,123.58,42.63,4.78,9.93,16.89,24.71,233.0,59.2,,15.45,4.08,32.8,15.45,3.07,7.24,31.78,24.1,11.41,5.15,36.52,5.13,16.23,20.22,26.39,5.5,4.87,12.6,88.22,153.66,,96.39,31.3,8.01,27.31,18.62,52.56,37.36,16.05,54.7,14.65,21.87,22.59,17.1,22.7,15.0,4.75,15.89,17.68,29.7,35.0,3.97,,312.9,18.84,14.88,6.69,3.28,6.25,30.4,28.0,30.55,68.86,6.07,86.01,17.66,39.7,25.46,43.55,14.72,3.79,28.85,,5.75,70.3,15.4,4.34,38.66,4.63,22.55,42.6,5.41,10.58,22.0,5.4,49.5,8.21,65.82,7.97,170.5,11.25,90.75,27.25,23.05,3.51,5.46,16.98,112.0,4.84,29.12,32.12,84.35,14.41,10.33,17.04,5.67,173.51,229.83,6.89,180.1,11.82,84.0,52.11,3.33,12.08,15.49,41.25,5.98,3.98,31.45,51.31,26.49,,85.45,6.47,70.3,156.11,39.2,2.18,18.97,12.53,7.14,5.68,35.41,15.53,307.48
2022-04-12,472.0,27.17,48.47,11.68,1782.0,45.7,57.44,59.06,106.41,23.04,249.99,110.69,28.88,21.73,21.1,127.09,43.89,4.78,10.04,17.38,26.2,238.16,58.21,,15.97,4.18,33.67,15.79,3.08,7.32,32.46,24.03,11.3,5.17,37.45,5.21,17.32,20.45,26.78,5.46,5.07,12.78,87.0,163.88,,96.8,30.95,8.11,27.99,18.78,54.58,38.3,15.92,55.2,14.93,22.24,22.83,17.21,23.41,15.44,4.84,16.1,18.16,30.0,35.89,4.0,,324.84,19.27,15.1,6.74,3.3,6.25,31.18,29.0,30.47,68.95,5.93,90.81,17.98,38.58,27.4,43.9,15.08,3.79,29.66,,5.91,71.81,15.8,4.35,40.0,4.66,23.44,42.4,5.66,10.73,22.32,5.48,52.3,8.3,66.86,7.99,171.05,11.28,94.35,27.7,23.33,3.54,5.51,17.6,114.06,5.0,29.07,32.15,83.15,14.72,10.4,17.48,5.65,179.3,252.81,6.95,193.0,12.25,86.21,51.31,3.35,12.49,15.57,41.79,5.96,4.02,30.8,51.16,27.16,,86.2,6.55,72.04,171.72,38.58,2.21,19.24,12.63,7.11,5.94,35.9,15.77,303.2
2022-04-13,466.0,25.9,47.82,12.53,1769.0,45.75,56.57,59.04,101.78,23.09,241.8,107.1,28.23,21.72,20.7,123.3,43.51,4.79,10.0,17.19,25.94,237.0,55.8,,15.84,4.14,33.64,15.65,3.07,7.32,31.96,22.4,10.83,5.18,37.68,5.45,17.0,19.68,26.94,5.52,5.0,12.59,86.6,162.32,,95.5,31.99,8.1,27.37,18.16,53.56,38.67,15.8,53.54,14.73,22.0,22.76,17.68,23.09,15.33,4.77,15.69,17.76,29.39,35.75,4.02,,325.89,19.46,14.89,6.73,3.29,6.24,30.82,28.5,30.55,70.21,5.93,89.1,17.71,38.79,26.78,42.2,15.04,3.82,29.29,,5.72,71.5,15.15,4.35,39.35,4.64,23.87,41.71,5.82,10.43,21.1,5.26,52.5,8.38,66.69,7.86,169.08,11.42,92.53,26.86,23.06,3.53,5.37,17.25,116.5,5.29,29.01,31.05,83.01,14.62,10.72,17.65,5.66,177.7,256.4,6.93,192.7,12.95,86.16,50.49,3.34,12.15,15.21,41.41,5.73,4.24,29.34,50.47,26.86,,84.28,6.5,73.96,172.0,37.85,2.2,20.22,12.43,7.15,5.87,35.81,15.47,288.2
2022-04-14,459.8,26.42,48.19,12.74,1809.0,45.76,58.72,58.85,106.33,23.24,262.03,108.1,28.7,21.68,20.97,130.6,43.67,4.77,10.1,17.55,26.82,241.29,56.71,,16.01,4.14,33.82,15.85,3.07,7.28,32.49,22.35,11.23,5.15,38.7,5.5,17.2,20.01,27.67,5.6,4.96,12.72,86.6,171.57,,88.1,32.28,8.11,28.04,18.75,54.03,39.58,16.04,53.25,14.93,22.33,22.81,18.35,23.68,15.47,4.8,16.17,17.87,29.62,35.42,4.02,,329.0,19.72,14.96,6.72,3.28,6.26,31.89,29.02,30.6,67.65,6.01,91.56,17.69,37.57,27.0,42.85,14.82,3.82,29.9,,5.64,72.67,15.46,4.39,39.25,4.64,24.85,41.67,5.87,10.54,21.35,5.29,51.85,8.44,67.03,7.68,172.43,11.3,94.42,27.69,22.7,3.54,5.43,18.01,117.2,5.47,29.08,31.52,82.9,14.82,10.9,17.67,5.56,184.1,272.52,6.82,209.53,13.3,90.89,51.62,3.34,12.52,15.3,41.87,5.66,4.36,29.61,51.79,26.95,,84.31,6.52,74.3,181.58,38.08,2.23,20.46,12.64,7.36,5.89,35.81,15.38,284.19
2022-04-15,450.86,26.94,48.3,12.13,1805.99,46.83,58.65,56.26,109.11,23.4,261.38,106.65,29.22,22.26,20.88,132.4,43.25,4.76,10.04,17.16,26.9,236.2,60.6,,16.3,4.11,34.09,15.83,3.07,7.55,32.38,21.93,11.68,5.15,38.61,5.52,17.49,20.04,26.99,5.54,4.93,12.65,84.65,169.9,,84.53,31.03,8.15,28.86,18.43,52.6,39.93,16.42,52.44,14.91,22.69,22.92,17.55,23.75,15.11,4.76,16.03,17.6,29.2,34.72,4.01,,340.8,19.69,14.49,6.75,3.28,6.23,35.08,28.53,28.58,64.69,6.04,92.5,17.5,38.31,27.2,43.41,15.3,3.83,30.33,,5.57,71.3,15.73,4.35,40.13,4.65,24.65,41.58,5.72,10.71,21.44,5.26,50.11,8.27,66.4,7.62,173.9,11.9,94.2,29.15,21.7,3.53,5.43,17.88,114.5,5.34,27.76,31.88,81.04,14.81,10.8,17.32,5.69,181.36,265.7,6.76,208.5,13.16,90.36,48.69,3.35,12.15,16.09,43.87,5.63,4.1,28.2,52.32,26.93,,81.55,6.55,72.93,182.24,38.0,2.24,20.25,11.94,7.35,5.89,35.83,14.77,284.0
2022-04-18,451.0,28.29,47.0,12.02,1790.82,43.39,57.57,60.09,107.1,22.95,273.0,110.0,30.06,21.68,20.29,139.8,43.69,4.72,9.98,17.54,26.23,239.1,62.64,,16.89,4.12,33.96,15.54,3.04,7.26,32.0,23.23,12.85,5.07,38.33,5.36,17.17,20.41,29.04,5.4,4.89,12.32,83.79,167.18,,87.84,29.97,8.03,28.68,18.01,52.42,41.74,15.9,54.93,14.51,23.17,22.32,17.09,24.25,14.89,4.76,15.81,17.97,30.04,34.68,3.97,,335.84,19.77,15.56,6.65,3.23,6.1,35.66,29.3,28.2,65.63,5.94,96.3,17.5,38.2,27.39,44.48,15.5,3.77,32.28,,5.4,73.58,15.9,4.29,37.83,4.59,24.18,40.32,5.57,10.78,22.67,5.22,52.25,8.31,69.2,7.64,182.71,11.77,92.08,29.51,22.03,3.51,5.42,17.14,115.28,5.14,27.35,33.1,80.4,14.57,10.79,17.38,5.48,185.45,264.21,6.82,206.1,12.44,90.49,48.62,3.28,12.2,16.08,45.71,5.7,4.0,29.04,53.62,26.18,,82.45,6.4,74.05,180.88,38.98,2.19,19.72,11.92,7.13,5.75,35.07,15.09,294.3
2022-04-19,440.26,28.35,46.44,12.0,1790.3,42.1,57.3,60.16,102.77,23.19,264.68,107.78,29.05,21.45,20.22,135.27,43.59,4.73,9.89,17.4,25.94,244.86,60.13,,16.72,4.09,33.11,15.44,3.06,7.39,31.55,23.4,12.25,5.15,38.15,5.38,17.03,20.4,27.8,5.6,4.88,12.42,82.54,165.0,,90.1,30.8,8.14,28.25,17.68,53.1,41.52,15.81,57.45,14.44,22.64,21.97,17.46,23.92,15.02,4.71,15.53,17.84,30.14,35.25,3.99,,328.31,20.15,15.3,6.7,3.26,6.12,34.85,28.8,30.78,66.02,6.09,95.17,17.61,37.68,26.92,43.43,15.39,3.78,30.81,,5.52,70.94,15.47,4.36,37.8,4.64,23.91,40.6,5.69,10.5,22.61,5.24,51.57,8.29,69.1,7.99,164.44,11.77,91.5,28.72,21.99,3.54,5.35,16.77,114.15,5.32,28.51,32.05,80.71,14.46,11.13,17.45,5.6,180.66,261.14,6.99,202.95,12.87,88.67,46.77,3.29,12.49,15.68,47.55,5.72,4.08,29.51,54.0,25.95,,83.2,6.41,73.5,178.63,39.07,2.21,20.04,11.98,7.24,5.7,34.9,15.12,293.99
2022-04-20,407.0,28.4,45.91,11.44,1797.0,41.1,57.56,59.24,100.87,23.35,262.6,106.2,28.7,21.26,19.91,133.5,43.05,4.74,9.85,17.26,20.61,241.78,59.83,,16.72,4.06,34.32,15.3,3.06,7.3,31.73,23.34,12.49,5.1,38.83,5.18,16.77,20.3,28.15,5.41,5.0,12.3,80.33,165.9,92.3,72.08,29.56,8.11,28.08,17.38,53.15,41.55,15.85,57.13,14.25,22.44,21.81,16.64,23.73,15.04,4.68,15.12,17.58,29.93,33.9,3.97,,299.7,19.72,14.71,6.66,3.27,6.09,34.79,28.08,30.1,66.03,5.86,95.92,17.4,36.98,26.72,42.92,15.01,3.74,29.93,,5.48,67.6,15.43,4.3,35.21,4.59,24.47,40.56,5.43,10.64,21.76,5.19,50.92,7.96,66.8,7.88,159.7,11.71,90.74,29.05,20.82,3.55,5.24,16.49,109.5,5.15,27.51,31.15,78.59,14.23,10.93,17.07,5.52,181.8,264.01,6.93,202.91,12.01,91.57,47.53,3.28,12.06,14.43,47.95,5.61,3.9,28.05,53.79,25.6,,79.0,6.34,71.07,182.26,38.44,2.14,19.29,11.75,6.94,5.64,34.42,14.83,285.01
2022-04-21,409.11,27.53,46.22,11.01,1779.98,41.28,56.03,57.0,96.62,23.54,261.98,104.79,29.19,21.13,19.84,132.72,41.89,4.78,9.78,16.97,20.69,234.04,59.21,,16.39,3.95,33.17,15.21,3.07,7.2,31.18,22.13,12.01,5.09,38.43,4.92,16.24,19.81,28.1,5.16,4.89,11.81,80.0,162.58,101.59,64.48,29.22,8.07,27.81,16.72,51.22,40.81,15.81,55.98,14.17,21.79,21.96,16.55,23.24,14.64,4.46,14.69,16.98,29.51,32.31,3.92,,291.66,19.05,14.49,6.61,3.27,6.11,34.2,26.85,28.26,64.55,5.78,94.69,16.8,36.84,26.38,42.1,14.81,3.7,29.12,13.79,5.22,64.51,14.8,4.24,32.44,4.57,24.04,39.6,5.28,11.35,20.7,5.11,49.1,7.63,62.58,7.39,155.33,11.8,90.5,29.43,20.02,3.48,5.11,16.47,104.04,5.11,25.67,31.2,75.0,14.25,10.25,16.25,5.46,176.89,262.0,6.92,199.39,11.64,91.01,46.25,3.26,11.53,14.33,47.39,5.43,3.67,26.87,51.79,25.88,,76.66,6.23,68.66,175.16,37.39,2.04,18.48,11.26,6.72,5.37,34.45,14.19,288.88
2022-04-22,415.34,23.13,46.46,11.33,1773.0,42.5,56.97,55.55,101.6,23.69,254.5,102.45,29.0,21.42,19.88,130.0,41.85,4.84,9.72,16.77,20.85,235.4,57.64,,16.59,3.96,33.0,15.23,3.09,7.49,31.97,21.2,12.28,5.18,38.35,4.95,16.83,19.6,27.81,5.28,4.89,11.76,79.81,165.43,98.15,65.15,29.69,8.09,28.26,16.84,50.43,40.8,16.06,55.0,14.25,22.81,22.22,16.57,22.76,14.77,4.47,14.87,16.9,28.77,31.48,3.96,,302.0,18.99,14.71,6.69,3.3,6.24,33.86,26.78,28.63,65.8,5.89,96.99,16.89,37.01,26.52,41.3,15.27,3.74,28.85,15.17,5.16,62.2,14.63,4.33,32.37,4.63,24.6,38.56,5.25,10.8,20.85,5.17,48.58,7.55,62.0,7.57,149.0,12.2,90.2,28.96,20.21,3.52,5.16,16.53,101.42,5.43,25.33,30.63,73.49,14.26,10.18,16.01,5.6,171.0,261.08,7.0,201.4,11.41,89.39,45.4,3.3,12.11,14.24,47.05,5.56,3.74,25.57,50.7,26.5,,73.99,6.24,66.5,176.98,36.66,2.01,18.43,11.3,6.82,5.59,35.47,14.02,280.0
2022-04-25,390.1,22.13,44.85,10.62,1708.0,38.83,55.07,50.0,97.87,22.92,229.05,96.16,26.83,20.28,19.23,123.0,38.97,4.75,9.11,15.09,20.67,227.5,54.91,,15.6,3.75,29.7,14.71,3.06,7.11,30.71,19.34,11.15,5.05,37.33,4.61,15.44,18.0,24.84,5.05,4.72,10.74,75.52,155.0,89.71,58.9,28.7,7.82,26.7,15.32,47.5,39.5,14.85,52.96,13.6,21.79,20.81,15.9,20.87,13.57,4.15,14.3,15.45,29.04,28.51,3.9,,298.45,18.59,14.3,6.43,3.27,6.1,32.35,26.0,26.64,65.82,5.67,93.19,15.33,35.05,25.31,38.27,14.74,3.64,26.8,14.29,4.8,56.45,13.33,4.19,29.89,4.5,23.77,35.12,4.73,9.58,20.01,4.99,45.16,7.11,56.61,7.3,138.21,11.89,84.96,27.69,18.66,3.43,4.92,15.65,92.21,5.05,22.8,27.58,69.98,12.94,9.16,14.51,5.44,158.02,253.5,6.92,192.7,10.27,88.2,42.25,3.24,10.9,12.92,45.4,5.38,3.41,23.01,47.0,25.3,,68.96,5.99,59.9,173.49,33.97,1.84,17.0,10.51,6.44,5.29,31.92,12.62,269.0
2022-04-26,377.0,21.45,43.59,10.24,1732.48,38.41,51.79,47.3,102.45,23.19,224.88,93.8,26.05,20.42,18.33,115.96,37.78,4.81,9.19,15.1,20.75,231.81,52.1,,15.2,3.67,27.74,14.26,3.07,7.09,30.0,18.6,11.38,5.04,37.87,4.27,14.64,17.12,24.2,4.99,4.65,10.61,77.3,158.5,92.16,57.6,28.47,7.87,24.03,14.61,48.48,39.51,14.73,51.11,12.96,22.46,20.31,15.29,19.95,13.56,4.16,14.73,15.02,29.93,27.97,3.86,,318.0,18.04,14.57,6.37,3.28,6.06,32.88,25.82,25.92,64.08,5.85,88.99,14.5,35.15,23.07,36.5,14.97,3.63,25.2,13.62,4.68,54.03,14.65,4.15,29.75,4.47,23.71,33.5,4.43,9.07,19.81,4.86,45.42,6.86,57.17,6.93,134.66,11.75,72.19,26.45,18.13,3.43,4.74,14.78,92.24,4.78,22.13,27.63,68.94,12.31,8.53,14.37,5.34,158.0,257.51,6.82,200.86,9.31,92.17,41.76,3.23,9.97,12.16,45.18,5.24,3.26,20.71,43.52,24.73,,67.0,5.85,59.41,180.02,32.55,1.79,16.09,10.26,6.33,5.11,29.21,11.85,260.49
2022-04-27,407.05,22.92,43.91,10.89,1794.92,38.04,53.1,49.88,104.05,22.88,241.59,97.86,27.74,20.54,18.81,125.0,38.57,4.71,9.37,15.6,21.65,235.01,56.8,,16.29,3.77,28.06,14.36,3.03,7.11,30.46,21.01,12.38,5.05,39.0,4.52,15.25,17.37,25.3,5.08,4.68,10.87,78.78,161.39,110.59,61.81,28.97,7.83,25.32,15.62,53.28,41.5,15.65,54.52,13.08,23.71,20.38,15.88,21.02,13.93,4.23,15.39,15.89,30.85,30.75,3.87,,319.0,19.13,15.39,6.38,3.23,6.0,34.45,28.4,27.93,64.0,5.93,92.79,15.59,35.08,23.81,39.34,15.03,3.64,27.72,14.98,4.6,60.3,15.15,4.22,29.36,4.49,23.79,35.53,4.67,9.5,20.83,4.94,46.3,7.01,61.3,7.15,148.13,11.48,74.89,28.0,18.62,3.47,4.9,15.04,101.46,4.96,24.07,30.39,75.83,12.45,9.38,15.47,5.32,165.83,268.85,6.93,201.73,10.24,90.57,44.15,3.22,10.55,13.38,47.8,5.4,3.44,20.3,46.98,25.02,,72.19,5.93,65.35,183.99,34.83,1.88,16.82,10.89,6.43,5.38,29.32,12.8,290.0
2022-04-28,387.5,22.03,43.66,10.8,1835.0,39.62,53.28,48.59,103.28,23.01,237.72,100.01,29.39,21.05,18.77,118.56,37.91,4.77,9.42,16.04,21.05,231.98,57.64,,16.25,3.74,28.45,14.15,3.06,7.39,30.31,20.64,12.09,5.08,38.06,4.46,15.26,15.8,24.65,5.18,4.56,10.85,79.97,165.85,115.5,60.96,31.21,7.99,24.52,15.78,55.92,40.87,15.65,53.7,12.86,23.71,20.42,17.36,20.85,14.06,4.08,15.59,16.08,29.8,29.79,3.85,,319.0,18.86,15.4,6.41,3.26,6.05,34.19,29.23,28.19,64.77,6.18,92.08,15.76,36.3,22.81,38.12,15.25,3.64,28.59,15.46,4.4,62.85,16.5,4.32,30.0,4.53,24.53,34.89,4.65,9.19,20.16,4.95,47.5,6.86,64.58,7.17,145.32,11.79,72.6,28.45,18.29,3.49,4.86,15.05,105.85,5.04,24.63,33.43,78.37,12.21,9.56,15.15,5.48,158.99,272.0,6.8,214.0,10.19,90.88,44.42,3.19,10.91,13.54,46.43,5.57,3.4,20.23,47.37,24.5,,71.68,5.88,69.48,181.58,35.33,1.82,17.03,10.96,6.32,5.3,29.4,12.94,275.06
2022-04-29,409.35,23.37,44.56,11.07,1828.38,39.93,57.09,51.86,103.23,22.72,239.0,105.0,30.88,20.48,19.69,124.81,39.72,4.78,9.52,16.9,22.78,243.0,58.05,,16.68,3.8,29.48,14.6,3.06,7.33,31.21,21.87,13.0,5.08,38.47,4.68,15.66,16.81,28.65,5.38,4.59,11.19,77.85,162.13,119.28,63.2,30.78,8.03,25.8,16.5,57.7,42.49,15.32,52.23,13.35,24.13,20.8,17.21,21.62,14.43,4.18,15.73,16.83,30.62,31.68,3.89,,312.5,19.38,16.35,6.49,3.23,6.07,35.55,32.0,28.93,64.96,6.28,95.41,17.0,36.31,24.66,39.68,15.28,3.7,30.08,17.01,4.76,65.87,16.76,4.34,31.12,4.57,25.91,37.0,4.76,10.16,18.66,5.05,51.3,7.22,67.96,7.13,150.5,11.6,82.13,29.47,19.16,3.52,4.96,16.07,110.67,5.11,25.86,35.05,82.31,12.77,9.86,15.76,5.41,188.7,272.0,6.66,210.73,10.51,81.52,45.93,3.19,11.35,14.1,40.78,5.82,3.5,21.28,49.9,25.45,,74.92,5.99,76.43,181.99,37.78,1.88,17.62,11.29,6.46,5.83,29.83,13.29,280.0
