date,300750,300502,601318,601899,600519,600036,000333,688256,603259,600900,002371,688012,002475,601166,600030,603986,688981,601398,601138,002384,300059,002594,688008,600183,000725,600276,601211,601288,600919,000651,300394,002463,601328,600887,603993,600150,300476,300408,601857,601816,000338,600309,000858,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,300760,600089,600522,601229,601988,601939,600660,600406,000792,601668,002916,000938,002142,000977,688521,600926,600016,002028,002602,300014,002050,600028,002353,601169,600690,002230,601600,300433,300498,601766,002352,600489,601012,601985,603501,601009,300033,002938,600547,600050,000425,000776,002460,601872,000408,002241,603799,600999,000657,600549,601658,688111,600809,601006,000568,000807,603288,601100,601818,600160,600989,300442,000630,002837,600760,601628,002709,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625,300661
2020-04-09,120.21,68.9,69.64,3.95,1158.5,32.3,48.3,,102.0,17.06,125.66,145.75,41.24,16.03,22.65,262.15,,5.13,13.95,23.45,17.45,55.65,86.33,28.73,3.92,96.79,16.65,3.4,6.0,51.88,44.41,25.62,5.17,30.15,3.63,19.06,19.91,19.44,4.65,6.36,13.23,43.18,124.98,10.04,16.0,10.2,46.98,18.88,27.6,30.09,12.74,124.3,18.19,41.12,27.63,7.47,21.72,3.93,4.56,8.46,21.0,58.26,9.08,271.49,7.66,10.87,8.29,3.49,6.4,18.87,20.52,9.82,5.29,225.06,36.3,23.19,40.13,,7.79,5.78,19.59,14.43,62.74,17.52,4.51,25.05,4.85,14.87,36.94,2.93,17.93,32.67,6.42,48.6,8.43,25.09,4.47,162.85,7.56,123.84,37.15,36.5,5.52,5.65,13.97,41.75,6.83,6.02,18.22,33.05,17.87,5.68,11.6,5.26,234.64,93.8,6.86,76.35,3.9,127.48,66.0,3.59,7.06,8.7,17.06,2.02,40.35,31.0,26.24,22.62,20.69,77.5,23.25,1.15,13.14,10.02,4.92,4.09,41.14,7.74,287.5
2020-04-10,118.46,65.01,70.99,3.97,1165.0,32.1,49.28,,100.15,17.05,117.0,137.38,39.65,16.15,22.49,246.93,,5.11,13.62,22.05,17.13,54.57,79.85,28.56,3.8,96.21,16.48,3.41,6.01,53.74,45.55,24.91,5.18,30.2,3.53,18.77,20.12,18.72,4.6,6.25,13.18,42.9,126.52,9.79,15.89,10.21,45.0,19.07,28.32,29.4,12.79,123.9,18.03,39.29,27.96,7.4,20.71,3.88,4.41,8.35,20.72,57.52,9.11,261.41,7.43,10.29,8.29,3.5,6.37,18.85,20.41,9.96,5.25,225.9,35.11,23.27,38.11,,7.8,5.77,18.55,13.6,59.01,17.18,4.49,25.53,4.82,15.29,35.76,2.9,17.64,32.65,6.28,48.13,8.39,24.75,4.44,155.5,7.52,116.24,35.81,36.05,5.38,5.65,13.81,39.65,6.75,5.95,17.81,32.48,17.6,5.6,11.76,5.24,223.25,93.48,6.89,76.85,3.86,126.8,66.45,3.58,6.81,8.54,16.6,2.0,38.43,31.35,26.48,22.3,19.99,77.32,22.68,1.14,13.07,9.86,4.85,4.04,41.17,7.54,276.0
2020-04-13,114.69,63.66,70.13,4.0,1162.3,31.93,49.89,,101.1,17.11,114.19,137.2,39.23,15.95,22.27,236.2,,5.1,13.15,21.57,17.68,55.8,80.1,27.76,3.74,96.67,16.29,3.4,5.92,56.51,45.64,24.59,5.17,29.86,3.49,18.66,19.17,18.4,4.58,6.21,13.48,42.33,125.0,9.5,15.85,10.11,43.67,19.82,28.9,29.16,12.59,123.5,17.81,38.5,27.69,7.39,19.9,3.77,4.3,8.24,20.5,55.25,9.16,260.7,7.26,10.31,8.31,3.52,6.32,18.77,20.14,10.01,5.22,213.95,34.43,22.93,35.15,,7.7,5.7,17.89,13.01,56.79,16.62,4.5,24.86,4.77,15.47,34.93,2.9,15.88,31.12,6.27,49.0,8.45,23.88,4.45,148.03,7.5,118.4,35.01,36.22,5.36,5.82,13.7,38.29,6.63,5.73,17.06,32.03,17.36,5.6,11.45,5.24,219.4,93.71,6.81,78.13,3.85,126.85,68.95,3.62,6.79,8.99,15.95,2.0,37.48,31.28,26.78,22.57,19.45,78.43,22.29,1.14,13.38,9.9,4.84,3.9,40.97,7.5,275.2
2020-04-14,126.16,66.43,71.02,4.28,1185.1,32.71,50.48,,101.99,17.23,120.14,141.6,41.28,16.14,23.21,245.32,,5.12,13.81,22.47,17.9,57.92,83.58,28.95,3.84,98.49,16.62,3.42,5.95,56.4,46.91,25.26,5.19,30.52,3.63,18.74,19.68,18.98,4.59,6.27,13.47,43.98,128.45,9.78,16.17,10.25,45.48,19.82,29.35,30.22,12.86,124.57,18.18,39.53,28.34,7.61,20.58,3.8,4.47,8.51,20.85,59.43,9.26,261.0,7.45,10.73,8.37,3.53,6.36,18.88,20.78,9.98,5.28,226.0,36.08,23.24,36.3,,7.75,5.78,18.8,14.29,60.96,18.28,4.5,25.8,4.81,15.41,35.07,2.94,15.83,31.31,6.31,48.85,8.71,25.28,4.47,157.3,7.57,119.86,37.0,37.17,5.41,5.89,14.01,42.12,6.66,5.74,17.68,34.05,17.98,5.67,11.66,5.26,225.2,96.1,6.89,78.39,3.93,128.5,70.01,3.63,7.12,9.05,16.03,2.02,39.02,31.5,26.9,24.11,20.83,79.39,22.74,1.15,13.54,10.12,4.91,4.11,41.86,7.63,278.0
2020-04-15,128.0,67.19,70.85,4.26,1189.6,32.42,50.2,,99.25,17.07,122.18,150.86,41.27,16.0,23.02,255.13,,5.13,13.87,22.97,17.32,60.14,84.23,28.55,3.84,97.43,16.6,3.42,5.9,54.41,46.42,24.87,5.18,29.98,3.57,18.57,20.16,19.15,4.55,6.23,13.41,43.1,127.91,9.86,15.93,10.18,45.36,19.21,29.35,30.03,12.87,121.67,18.01,39.49,28.01,7.47,21.06,3.74,4.43,8.32,20.72,59.53,9.13,264.56,7.53,10.76,8.31,3.54,6.34,18.96,20.68,9.57,5.23,223.43,36.38,22.82,36.37,,7.72,5.76,19.15,13.91,59.18,19.13,4.49,25.46,4.78,14.92,34.71,2.91,15.88,31.06,6.26,47.91,9.0,25.24,4.45,165.69,7.49,116.62,39.2,36.79,5.32,5.7,13.82,43.52,6.64,5.76,17.94,33.4,17.8,5.64,11.48,5.25,237.29,96.07,6.85,78.63,4.05,124.9,69.39,3.6,7.03,8.89,15.46,2.0,38.65,31.29,26.61,25.66,19.99,76.6,22.64,1.13,13.16,9.97,4.9,4.3,41.75,7.49,275.08
2020-04-16,132.95,67.68,70.38,4.25,1197.1,32.1,49.49,,98.07,17.15,125.25,152.86,41.28,15.92,23.67,258.05,,5.12,14.05,22.86,17.57,60.01,84.68,28.31,3.81,97.41,16.89,3.43,5.9,54.98,46.8,24.83,5.2,29.8,3.55,18.73,19.99,19.65,4.53,6.25,13.39,42.2,126.1,9.95,16.0,10.16,45.93,19.16,29.54,30.1,12.68,119.27,18.22,39.2,27.87,7.48,21.52,3.68,4.45,8.32,20.75,59.31,9.04,262.5,8.11,11.18,8.29,3.55,6.34,18.76,21.37,9.6,5.2,226.31,36.56,22.56,36.86,,7.72,5.78,20.22,14.51,60.38,19.27,4.47,25.49,4.78,14.74,34.42,2.91,15.95,30.5,6.24,47.7,8.98,26.29,4.47,170.47,7.46,117.0,38.9,37.49,5.29,5.71,13.89,43.72,6.58,5.71,17.89,34.53,17.86,5.57,11.26,5.24,236.68,95.66,6.83,77.18,4.09,125.32,69.2,3.61,6.95,8.78,15.68,2.0,38.23,33.15,26.51,25.6,19.55,77.0,22.99,1.13,13.06,10.02,4.9,4.26,41.65,7.49,287.32
2020-04-17,136.95,70.0,72.4,4.13,1226.0,32.86,50.09,,98.79,17.12,136.71,161.0,42.09,16.06,23.38,269.0,,5.15,13.99,23.68,17.64,58.8,88.0,28.96,3.89,96.6,16.75,3.44,5.92,54.7,47.29,25.78,5.19,29.95,3.57,18.54,20.99,19.87,4.55,6.28,13.45,44.12,128.82,10.01,16.03,10.2,46.02,19.6,29.7,30.24,12.89,123.97,18.15,40.0,29.3,7.55,22.49,3.69,4.61,8.5,20.93,61.79,9.08,259.24,7.89,10.91,8.29,3.58,6.35,19.23,21.06,9.54,5.27,230.19,37.6,23.22,37.3,,7.77,5.79,19.94,14.43,63.17,19.07,4.56,25.3,4.78,14.82,34.63,2.91,16.88,30.79,6.35,48.66,8.65,28.92,4.45,175.8,7.46,117.91,39.21,36.33,5.29,5.84,13.89,44.51,6.42,5.71,19.14,34.17,17.89,5.55,11.41,5.26,244.31,97.45,6.85,78.33,4.07,125.95,67.68,3.61,6.97,8.82,15.57,1.99,42.05,31.1,28.06,25.18,19.59,81.3,22.78,1.14,13.09,9.97,4.93,4.33,42.67,7.44,291.58
2020-04-20,134.51,72.05,73.5,4.14,1227.3,32.9,50.73,,104.95,17.0,137.99,161.13,42.39,15.93,23.49,267.1,,5.12,14.47,23.96,17.7,58.86,88.34,30.2,3.85,96.7,16.88,3.42,5.9,54.48,48.6,26.15,5.17,30.5,3.53,18.66,21.15,19.68,4.55,6.26,13.47,44.17,129.31,9.9,15.92,10.11,47.6,19.63,30.15,30.87,12.99,124.1,18.25,40.7,29.27,7.51,22.85,3.73,4.61,8.52,21.48,63.51,9.04,265.95,7.91,11.32,8.24,3.55,6.31,19.24,21.58,9.65,5.25,236.45,38.79,23.71,39.33,,7.72,5.73,20.38,14.32,66.03,19.53,4.61,25.64,4.75,14.9,35.03,2.9,16.92,30.76,6.32,48.71,8.67,27.9,4.48,179.0,7.44,119.13,39.18,36.05,5.32,5.84,13.96,44.12,6.89,5.78,18.97,34.05,18.08,5.56,11.58,5.23,251.42,98.19,6.82,78.05,4.03,125.26,68.63,3.59,6.95,8.9,15.55,2.0,46.06,31.31,28.18,26.17,19.75,82.8,23.58,1.14,13.1,9.95,4.89,4.44,43.72,7.34,296.37
2020-04-21,130.52,72.9,72.37,4.09,1200.0,32.65,50.25,,103.49,17.09,135.85,154.0,41.4,15.8,23.17,257.02,,5.08,14.16,23.16,17.38,59.37,86.9,31.09,3.8,95.3,16.69,3.41,5.85,53.4,48.6,26.91,5.13,30.03,3.46,18.8,20.99,19.21,4.51,6.18,13.25,42.95,126.47,9.7,15.37,10.03,48.16,19.5,29.85,29.99,13.45,123.51,17.85,40.38,28.67,7.28,22.47,3.76,4.45,8.26,21.65,62.3,8.85,268.02,7.78,11.67,8.15,3.56,6.25,18.92,21.01,9.69,5.2,238.09,38.56,23.44,40.22,,7.64,5.7,20.02,13.92,62.88,19.44,4.54,24.8,4.72,14.71,34.54,2.88,16.96,30.1,6.22,47.93,8.58,27.7,4.49,171.77,7.42,116.11,37.36,36.17,5.28,5.74,13.7,42.6,7.11,5.83,18.43,32.82,18.11,5.58,11.34,5.19,252.98,96.68,6.74,74.73,3.95,124.99,68.43,3.56,6.94,8.7,15.35,1.98,43.4,31.38,27.82,26.2,19.23,82.22,24.0,1.12,12.89,9.75,4.84,4.36,43.3,7.22,286.23
2020-04-22,130.85,71.33,72.07,4.06,1244.5,32.73,51.4,,105.15,17.22,139.22,159.69,41.85,15.8,23.19,255.99,,5.09,14.06,23.26,17.42,59.43,89.61,30.84,3.81,97.5,16.78,3.42,5.84,54.2,48.81,26.65,5.14,30.33,3.48,19.45,21.04,19.67,4.46,6.17,13.42,42.85,130.3,9.91,15.38,10.07,47.39,19.5,29.92,29.98,13.23,126.46,17.88,40.6,28.92,7.1,22.64,3.72,4.44,8.36,21.27,62.54,9.13,272.62,8.06,11.5,8.11,3.53,6.26,18.81,21.23,9.77,5.2,232.82,38.37,23.33,40.01,,7.64,5.7,19.92,14.07,63.94,19.3,4.51,25.29,4.72,14.86,35.25,2.89,16.86,30.88,6.23,49.01,8.55,28.15,4.46,171.0,7.37,115.9,37.88,36.03,5.29,5.78,13.7,42.54,7.01,5.8,18.54,33.16,18.29,5.7,11.37,5.15,248.34,99.6,6.78,77.28,3.95,126.42,68.8,3.6,6.98,8.64,15.69,1.99,42.99,31.38,27.93,25.81,19.29,85.92,23.89,1.13,12.87,9.93,4.83,4.42,43.23,7.24,290.7
2020-04-23,129.9,67.25,72.16,4.15,1252.26,32.69,51.99,,102.3,17.3,133.48,155.96,41.45,15.71,22.92,251.7,,5.07,13.96,22.57,17.14,58.25,91.99,30.96,3.77,96.05,16.7,3.4,5.78,54.87,47.52,26.08,5.14,30.73,3.47,19.8,20.69,20.05,4.55,6.15,13.16,42.91,131.09,9.69,15.3,10.06,46.0,19.11,30.2,29.9,13.23,128.01,17.71,39.97,29.21,7.08,22.58,3.79,4.34,8.3,20.56,62.08,9.04,270.52,7.8,10.9,8.11,3.46,6.21,18.93,20.62,9.41,5.14,229.9,38.05,23.4,39.26,,7.6,5.69,19.02,13.63,63.0,19.3,4.55,26.7,4.74,15.1,34.71,2.88,16.18,30.5,6.19,49.03,8.74,27.85,4.41,168.35,7.36,113.94,37.75,37.08,5.24,5.63,13.63,41.3,7.62,5.86,17.98,33.21,17.98,5.9,11.32,5.1,253.2,99.12,6.82,77.74,3.94,125.85,68.01,3.56,6.82,8.66,15.56,1.99,41.51,31.49,28.09,25.86,18.89,86.56,23.96,1.12,12.8,9.91,4.83,4.38,43.26,7.6,275.9
2020-04-24,131.69,67.96,70.5,4.23,1250.56,32.51,52.01,,99.9,17.53,132.0,156.07,41.24,15.62,22.7,246.09,,5.05,13.95,22.13,16.82,58.73,91.11,29.87,3.7,95.28,16.52,3.4,5.74,54.15,48.55,25.56,5.14,31.2,3.43,19.24,20.39,20.03,4.48,6.11,13.1,42.75,131.4,9.57,15.16,10.06,44.43,19.2,30.45,29.73,13.24,128.4,17.44,38.85,28.42,7.21,21.9,3.7,4.24,8.28,20.18,62.5,8.89,265.67,7.81,10.6,8.07,3.43,6.2,18.8,19.76,9.07,5.11,225.75,37.21,23.52,37.94,,7.48,5.7,18.9,13.46,62.81,19.2,4.49,25.14,4.73,14.89,33.74,2.86,15.96,31.01,6.17,47.3,8.76,27.71,4.34,168.22,7.36,110.58,37.32,37.45,5.18,5.61,13.42,42.3,7.2,5.57,17.33,32.73,17.75,5.73,11.15,5.06,248.01,100.0,6.81,77.88,3.9,127.08,67.54,3.54,6.72,8.85,15.59,1.97,40.83,31.31,27.78,25.65,18.7,87.69,23.65,1.11,12.67,9.75,4.82,4.31,42.58,7.72,272.02
2020-04-27,133.91,68.0,71.2,3.84,1276.0,33.58,51.5,,103.61,17.61,133.6,156.07,41.97,16.02,22.83,246.0,,5.09,13.95,22.94,16.71,56.98,92.0,30.17,3.67,96.35,16.53,3.41,5.8,54.08,53.18,25.66,5.15,31.03,3.42,18.72,20.14,19.86,4.45,6.1,12.91,42.05,132.7,9.68,15.32,10.34,44.57,19.37,31.14,31.08,13.5,133.2,17.44,38.85,29.3,7.33,21.79,3.64,4.27,8.28,20.05,63.45,8.82,272.99,7.91,10.68,8.15,3.44,6.26,18.83,19.55,9.18,5.14,224.59,38.54,24.87,37.53,,7.66,5.76,19.36,13.67,62.0,19.73,4.51,22.75,4.77,14.9,32.8,2.85,16.06,30.61,6.16,47.01,8.59,28.34,4.34,167.0,7.5,111.5,36.97,37.11,5.18,5.63,13.36,41.8,7.23,5.01,17.4,33.36,17.89,5.62,11.1,5.07,247.7,99.32,6.78,78.15,3.94,125.65,69.4,3.59,6.62,8.72,15.48,1.95,41.9,31.72,27.89,25.34,18.15,86.4,23.19,1.1,12.73,9.83,4.83,4.5,43.01,8.03,273.56
2020-04-28,138.3,68.53,72.38,3.97,1279.13,33.86,51.79,,105.18,17.75,141.93,159.11,45.5,16.09,23.29,259.3,,5.11,14.21,23.9,17.23,56.98,94.5,30.73,3.54,96.05,16.62,3.4,5.76,54.99,49.56,26.08,5.15,31.42,3.35,18.24,20.6,19.72,4.36,6.03,12.82,42.5,139.0,9.98,15.37,10.33,46.29,19.78,32.98,31.0,13.52,133.7,17.63,39.16,29.88,7.38,22.6,3.52,4.23,8.17,19.91,63.91,8.63,274.1,7.42,10.43,8.11,3.43,6.27,18.86,19.57,9.04,5.15,229.34,40.67,25.22,38.5,,7.73,5.75,18.78,13.6,64.55,19.75,4.43,22.94,4.84,15.06,32.76,2.77,17.15,29.61,6.1,48.1,8.27,29.8,4.25,176.68,7.51,112.99,38.81,36.15,5.12,5.58,13.45,42.84,7.29,4.51,18.05,32.79,18.2,5.48,10.88,5.02,255.7,109.25,6.72,82.5,3.87,127.8,71.45,3.63,6.28,8.3,15.05,1.91,42.49,32.95,28.27,26.19,16.77,89.62,23.45,1.07,12.54,9.73,4.75,4.62,43.35,7.76,292.01
2020-04-29,138.72,68.26,74.0,3.92,1274.9,35.02,52.25,,102.53,17.61,142.3,151.0,46.1,16.51,23.39,252.56,,5.15,14.24,24.35,17.48,58.0,92.23,30.95,3.57,93.39,16.74,3.44,6.04,55.22,48.64,25.75,5.18,29.29,3.35,18.28,22.66,20.23,4.38,6.35,13.01,43.39,135.5,10.7,15.65,10.61,46.5,19.47,32.5,31.17,14.02,128.9,17.64,38.74,30.75,7.36,22.9,3.55,4.32,8.31,20.09,62.7,8.64,264.7,7.38,10.7,8.14,3.46,6.42,19.13,19.53,8.84,5.18,223.92,40.3,26.08,39.25,,7.98,5.87,19.03,13.88,63.83,20.84,4.44,23.93,4.96,15.73,32.27,2.8,17.72,30.08,6.13,46.85,8.34,29.98,4.26,178.48,7.67,113.91,40.3,36.14,5.14,5.47,13.48,42.88,7.08,4.34,18.21,32.91,18.24,5.48,10.93,5.13,252.19,103.49,7.08,79.09,3.99,126.49,70.88,3.73,6.19,8.3,14.69,1.92,40.79,33.38,28.75,26.6,15.55,90.3,24.3,1.05,12.51,9.59,4.77,4.74,44.91,7.88,291.42
2020-04-30,144.38,72.3,74.46,3.91,1265.7,35.09,53.75,,101.77,17.45,152.17,168.06,47.31,16.62,23.7,277.82,,5.17,14.69,26.54,18.24,59.96,98.23,32.46,3.76,93.0,16.92,3.46,6.04,54.77,52.07,26.86,5.18,29.24,3.48,18.69,22.62,20.82,4.44,6.5,13.4,45.0,135.77,10.9,15.93,10.63,48.32,19.65,32.73,32.06,13.93,127.4,18.14,41.09,30.77,7.54,25.19,3.6,4.64,8.8,20.9,64.86,9.03,256.3,7.53,11.17,8.17,3.48,6.43,19.79,20.1,,5.24,233.4,41.66,26.05,41.5,,8.28,5.89,19.76,13.9,67.5,22.03,4.46,24.92,4.98,15.46,33.28,2.85,18.27,30.23,6.19,46.79,8.4,30.81,4.33,194.48,7.69,119.45,41.79,36.29,5.22,5.55,13.71,46.31,6.78,,19.35,34.44,18.48,5.66,11.26,5.22,262.48,107.31,7.18,79.17,4.03,122.93,69.4,3.73,6.44,8.44,14.95,1.94,42.71,33.49,28.54,27.46,16.56,91.3,24.75,1.08,12.8,9.98,4.87,4.82,44.95,7.94,315.42
2020-05-06,145.79,75.56,73.81,3.96,1300.0,34.63,54.2,,100.24,17.24,161.01,190.9,47.51,16.33,23.62,305.6,,5.11,14.76,27.07,18.42,62.18,105.5,32.96,3.82,96.42,16.7,3.42,6.01,54.46,52.9,27.79,5.13,29.17,3.65,18.79,22.96,21.14,4.47,6.4,14.33,45.82,138.21,10.95,15.77,10.46,52.0,20.22,33.9,32.2,13.77,123.8,18.17,41.92,30.42,7.32,27.23,3.56,4.8,8.86,21.65,66.68,9.57,260.78,7.71,11.4,8.11,3.45,6.34,19.78,20.02,,5.24,244.9,42.25,25.96,43.07,,8.38,5.84,20.08,14.02,69.62,21.63,4.43,25.25,4.94,15.22,33.86,2.86,18.39,30.27,6.21,46.88,8.44,30.53,4.35,209.41,7.67,121.23,43.51,36.46,5.25,5.73,13.71,48.95,6.6,4.12,20.84,37.26,18.31,5.79,11.65,5.16,266.0,106.28,7.0,79.03,4.07,127.19,70.76,3.69,6.71,8.48,15.17,1.94,43.9,34.8,27.9,26.92,17.17,90.25,25.1,1.1,12.91,10.34,4.9,5.14,45.33,7.98,343.0
2020-05-07,143.2,73.92,73.23,3.95,1312.0,34.45,54.0,,101.29,17.03,158.26,183.49,46.87,16.16,23.41,226.0,,5.1,14.38,26.32,18.14,60.09,101.99,32.81,3.77,96.6,16.47,3.41,6.0,54.1,51.21,27.38,5.12,29.06,3.61,18.7,23.21,20.75,4.45,6.36,14.28,45.9,141.91,11.05,15.77,10.39,52.11,20.29,33.8,31.58,13.69,123.65,18.06,42.21,30.38,7.23,27.02,3.53,4.71,8.7,22.27,64.89,9.28,264.7,7.6,11.18,8.07,3.44,6.31,20.62,20.01,,5.18,248.68,41.75,25.78,42.41,,8.22,5.8,19.11,14.64,68.16,21.83,4.41,25.28,4.94,14.97,33.9,2.83,18.32,30.34,6.17,46.12,8.33,31.19,4.31,208.19,7.69,118.79,43.27,35.9,5.21,5.75,13.61,50.4,6.48,3.91,20.49,37.3,18.04,5.73,11.56,5.15,268.23,108.5,6.97,80.3,4.01,107.71,72.27,3.66,6.6,8.43,15.64,1.93,42.85,34.4,27.52,26.53,17.05,91.2,24.96,1.13,12.86,10.29,4.83,4.96,45.1,7.81,366.8
2020-05-08,144.08,75.0,72.97,4.01,1314.61,34.97,56.33,,103.6,17.09,156.15,188.8,47.25,16.37,23.82,221.01,,5.1,14.44,26.33,18.4,59.78,101.36,32.35,3.86,97.05,16.68,3.42,6.06,56.99,51.63,27.41,5.14,29.44,3.65,18.88,23.2,21.25,4.47,6.41,14.38,46.83,142.9,11.03,15.86,10.44,40.83,20.39,34.68,31.84,13.95,123.3,18.32,42.49,29.69,7.34,26.72,3.57,4.74,8.69,22.34,65.95,9.33,266.21,7.61,11.48,8.13,3.46,6.35,20.66,20.0,,5.19,256.3,41.79,26.23,42.77,,8.47,5.84,19.28,14.57,67.68,22.02,4.42,25.19,4.98,15.35,34.27,2.84,18.41,30.2,6.2,45.91,8.44,31.2,4.34,208.97,7.76,120.52,42.88,36.63,5.24,5.91,13.82,49.64,6.44,3.71,20.76,37.79,18.37,5.82,11.63,5.17,274.87,108.35,6.95,81.64,4.04,108.72,73.84,3.69,6.71,8.46,15.52,1.94,46.0,34.35,27.94,27.29,18.76,92.68,24.87,1.12,12.99,10.34,4.88,5.0,45.12,7.95,358.65
2020-05-11,137.62,76.44,73.9,3.95,1323.01,34.96,56.91,,102.8,17.16,152.53,186.28,46.64,16.39,23.57,220.38,,5.14,14.52,26.49,18.25,58.88,101.1,31.4,3.95,93.68,16.51,3.42,6.03,58.21,50.68,26.87,5.15,29.22,3.58,19.15,22.93,21.7,4.47,6.36,14.39,46.75,141.85,10.96,15.89,10.43,39.13,20.52,34.26,32.02,14.0,116.6,18.09,43.04,29.99,7.43,26.51,3.54,4.84,9.05,22.46,66.52,9.25,260.1,7.78,12.63,8.11,3.46,6.39,20.95,19.74,,5.23,251.6,42.09,26.0,42.38,,8.55,5.82,20.55,14.48,67.06,22.26,4.41,27.4,4.95,15.57,34.54,2.83,18.02,29.64,6.19,47.15,8.35,30.8,4.32,206.69,7.69,119.07,42.38,35.91,5.23,6.38,13.74,48.77,6.56,3.78,21.26,36.2,18.15,5.77,11.59,5.18,262.0,107.1,6.96,82.8,4.06,107.34,72.35,3.7,6.69,8.97,15.58,1.96,44.24,34.9,28.34,26.9,17.6,88.9,,1.11,12.96,10.3,4.92,5.09,45.58,8.33,349.03
2020-05-12,139.0,75.44,73.93,3.88,1333.0,34.59,58.0,,106.1,17.22,154.15,184.88,47.66,16.24,23.63,217.89,,5.13,14.23,27.05,18.2,59.13,103.5,31.86,3.92,95.44,16.28,3.41,5.98,59.0,50.81,27.3,5.13,29.13,3.54,19.24,23.61,21.35,4.43,6.31,14.22,46.53,142.9,11.02,15.97,10.34,39.5,20.56,35.5,32.16,13.79,116.03,18.02,42.22,29.48,7.41,28.15,3.46,4.83,9.2,22.19,65.85,9.17,260.28,7.64,12.4,8.06,3.44,6.35,20.75,19.76,,5.17,255.3,43.8,25.57,43.57,,8.47,5.79,21.11,14.39,68.8,23.03,4.4,27.03,4.91,15.5,34.15,2.79,18.65,29.67,6.16,46.74,8.21,32.0,4.3,207.05,7.66,119.3,43.13,35.71,5.2,6.5,13.69,49.3,6.36,3.61,21.34,35.7,17.85,5.76,11.44,5.16,257.1,111.29,6.96,84.12,3.99,112.47,75.7,3.7,6.82,9.06,15.57,1.94,45.0,34.75,27.79,27.02,17.12,90.44,24.46,1.12,12.81,10.22,4.89,5.0,45.6,8.31,355.3
2020-05-13,138.26,76.93,73.34,3.88,1335.95,34.54,57.75,,110.21,17.18,158.8,191.2,49.45,16.25,23.74,219.0,,5.13,14.18,27.14,18.25,58.99,102.99,31.7,3.9,95.7,16.28,3.41,5.96,58.39,50.6,27.09,5.13,29.48,3.55,18.77,23.12,21.11,4.43,6.38,14.22,46.85,146.0,10.93,15.9,10.38,39.36,20.31,35.46,32.05,13.63,115.3,18.02,41.76,29.48,7.27,27.5,3.42,4.89,9.18,22.22,66.0,9.2,267.19,7.86,12.33,8.03,3.46,6.38,20.48,20.05,,5.17,178.35,43.18,25.41,42.8,,8.57,5.79,21.11,14.67,68.15,22.68,4.41,26.62,4.92,15.3,34.05,2.79,18.58,29.43,6.13,46.57,8.25,32.04,4.29,208.47,7.69,120.25,43.19,35.69,5.17,6.5,13.67,50.36,6.42,3.65,20.95,36.11,17.74,5.78,11.5,5.15,263.37,117.26,6.96,88.66,3.97,113.18,75.6,3.68,6.71,9.11,15.67,1.94,44.09,34.99,27.75,27.36,18.45,89.99,24.5,1.11,12.72,10.28,4.92,5.03,45.54,8.15,366.0
2020-05-14,135.6,74.9,72.23,3.83,1326.59,33.93,58.0,,110.22,17.15,155.87,194.88,48.81,16.02,23.44,214.73,,5.1,13.69,26.81,17.89,57.69,102.03,32.35,3.86,97.2,16.11,3.39,5.92,58.57,49.53,26.95,5.12,29.0,3.47,18.8,23.09,21.22,4.4,6.27,13.95,46.01,146.3,10.67,15.87,10.3,38.98,20.03,35.3,31.21,13.3,112.83,17.77,40.68,28.88,7.2,28.93,3.35,4.99,9.14,21.9,65.0,9.38,267.8,7.7,12.36,8.03,3.45,6.32,20.12,19.99,,5.09,179.29,43.08,24.75,42.19,,8.52,5.77,20.56,14.37,65.72,22.58,4.38,26.3,4.89,15.12,33.89,2.76,18.52,28.4,6.1,45.78,8.32,30.53,4.24,207.02,7.64,117.6,42.23,36.02,5.13,6.37,13.51,49.05,6.17,3.83,21.06,35.48,17.49,5.78,11.61,5.1,258.0,116.73,6.93,87.8,3.91,110.32,73.85,3.65,6.55,9.27,15.62,1.92,43.98,35.12,27.25,27.81,18.08,88.85,24.31,1.1,12.72,10.04,4.83,4.9,44.29,7.91,355.5
2020-05-15,145.48,74.93,72.23,3.94,1313.0,33.85,56.95,,109.33,17.16,161.99,210.15,48.23,16.05,23.44,230.0,,5.09,13.79,27.28,17.91,57.96,105.08,31.99,3.93,94.83,16.1,3.39,5.95,57.93,50.42,26.62,5.13,28.48,3.48,18.82,24.4,21.48,4.42,6.25,13.77,43.97,145.22,10.52,16.03,10.28,40.2,19.31,35.12,30.88,13.23,114.0,17.75,41.17,28.68,7.21,31.21,3.37,5.19,9.12,22.0,64.43,9.39,260.18,7.63,12.4,8.04,3.45,6.31,19.92,19.86,,5.1,183.07,42.8,24.73,42.51,,8.61,5.76,20.51,14.2,66.24,23.02,4.36,26.31,4.88,15.12,33.42,2.76,18.66,28.08,6.07,45.45,8.43,30.65,4.24,214.9,7.63,117.88,41.88,36.91,5.13,6.27,13.62,51.3,6.14,4.02,21.16,35.69,17.51,5.77,11.64,5.08,264.68,115.18,6.92,87.56,3.93,110.4,72.52,3.64,6.77,9.17,15.58,1.92,43.35,34.65,26.88,28.42,18.05,87.57,24.58,1.1,12.61,9.84,4.78,4.91,44.86,7.86,391.05
