date,601318,601899,600519,600036,000333,600900,002371,002475,601166,600030,601398,002384,300059,002594,600183,000725,600276,601288,000651,002463,601328,600887,603993,600150,300408,601857,000338,600309,000858,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,600089,600522,601988,601939,600660,600406,000792,601668,000938,002142,000977,600016,002028,002602,300014,002050,600028,002353,601169,600690,002230,601600,601766,002352,600489,601012,601009,300033,600547,600050,000425,000776,002460,601872,000408,002241,600999,000657,600549,600809,601006,000568,000807,603288,601100,601818,600160,000630,600760,601628,002709,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625
2014-03-18,,,,,42.11,5.67,20.33,,,,,22.6,17.05,,,,,,27.4,,,,,18.87,,,,17.0,18.03,,13.14,,,,,20.5,,,,12.4,,,8.5,3.48,,,,15.03,,,13.06,,,,16.22,14.88,,30.1,,54.99,,,23.3,,12.53,,64.0,7.2,17.17,47.25,3.25,4.42,21.98,,,,,18.11,3.06,6.7,,,2.24,6.35,,,10.98,,,,,3.18,,,,,8.67,6.94,,,49.8,34.87,22.33,,,,3.63,7.12,,11.74
2014-03-19,,,,,41.04,5.75,19.83,,,,,22.6,16.89,,,,,,26.9,,,,,18.81,,,,16.56,17.55,,13.32,,,,,18.63,,,,12.58,,,8.57,3.41,2.6,,,15.33,,,13.54,,,,15.11,15.27,,28.89,,54.99,,,22.67,,12.29,,61.1,7.15,16.63,46.1,3.26,4.39,22.65,,,,,17.72,3.07,6.67,,,2.24,6.62,,,10.93,,,,,3.17,,10.29,,,8.55,6.94,,,50.8,34.19,22.2,,,,3.61,6.86,,11.81
2014-03-20,,,,,39.79,5.67,18.8,,,,,21.98,16.89,,,,,,26.46,,,,,17.7,,,,16.43,17.02,,13.11,,,,,17.76,,,,12.58,,,8.53,3.38,2.5,,,14.95,,,12.7,,,,14.97,14.8,,27.9,,54.2,,,21.09,,12.12,,59.81,7.1,15.31,45.3,3.17,4.49,21.7,,,,,17.03,3.02,6.6,,,2.22,6.42,,,11.29,,,,,3.12,,10.05,,,8.44,6.88,,,47.61,34.18,21.48,,,,3.58,6.56,,11.58
2014-03-21,,,,,40.85,5.78,19.0,,,,,22.95,16.94,,,,,,27.12,,,,,18.2,,,,16.95,17.4,,13.52,,,,,18.27,,,,13.04,,,8.38,3.5,2.56,,,15.3,,,13.03,,,,15.39,15.15,,27.9,,53.69,,,20.92,,12.25,,62.0,7.44,16.21,45.5,3.26,4.47,22.24,,,,,17.22,3.09,6.8,,,2.29,6.48,,,11.42,,,,,3.2,,10.2,,,8.76,6.77,,,52.37,34.8,22.24,,,,3.65,6.62,,11.62
2014-03-24,,,,,41.16,5.81,19.26,,,,,22.92,17.9,,,,,,26.81,,,,,18.3,,,,16.91,17.78,,13.72,,,,,18.15,,,,12.97,,,8.18,3.54,2.62,,,14.98,,,13.14,,,,15.4,15.34,,26.88,,52.83,,,21.27,,12.34,,60.79,7.58,15.87,44.96,3.32,4.6,22.31,,,,,17.05,3.12,6.89,,,2.37,6.8,,,11.61,,,,,3.25,,10.36,,,8.79,6.94,,,51.99,34.98,22.09,,,,3.78,6.68,,11.6
2014-03-25,,,,,41.44,5.82,18.75,,,,,22.96,17.67,,,,,,27.14,,,,,18.54,,,,16.83,17.25,,13.62,,,,,17.84,,,,12.92,,,8.26,3.58,2.7,,,15.03,,,12.9,,,,15.47,15.33,,27.0,,52.93,,,20.88,,12.5,,62.5,7.53,16.03,45.3,3.35,4.56,22.5,,,,,16.97,3.11,6.89,,,2.42,6.68,,,11.35,,,,,3.32,,10.46,,,8.99,6.58,,,50.48,34.52,22.15,,,,3.78,6.74,,11.58
2014-03-26,,,,,42.28,5.8,18.5,,,,,22.58,17.8,,,,,,27.13,,,,,18.39,,,,16.92,17.09,,13.73,,,,,18.03,,,,12.78,,,8.44,3.55,2.67,,,15.09,,,12.93,,,,15.96,15.24,,27.09,,52.99,,,21.54,,12.31,,62.27,7.52,16.03,46.46,3.31,4.5,22.28,,,,,17.09,3.09,6.84,,,2.38,6.51,,,11.36,,,,,3.25,,10.25,,,8.9,6.59,,,50.99,34.59,22.12,,,,3.76,6.79,,11.67
2014-03-27,,,,,42.12,5.73,18.56,,,,,21.8,16.98,,,,,,26.74,,,,,18.01,,,,16.92,17.06,,13.57,,,,,17.4,,,,12.42,,,8.11,3.6,2.55,,,14.9,,,12.58,,,,15.53,15.24,,24.55,,,,,19.39,,12.38,,61.99,7.54,15.71,46.45,3.29,4.47,20.9,,,,,16.7,3.06,6.75,,,2.39,6.49,,,11.26,,,,,3.22,,10.1,,,8.79,6.28,,,50.63,34.2,21.61,,,,3.8,6.51,,11.41
2014-03-28,,,,,42.85,5.79,18.0,,,,,21.5,17.14,,,,,,27.6,,,,,17.72,,,,17.21,16.6,,13.79,9.67,,,,17.21,,,,12.49,,,7.75,,2.51,,,14.89,,,11.72,,,,14.61,15.0,,23.25,,,,,18.15,,12.1,,60.9,7.56,16.23,44.71,3.47,4.49,20.46,,,,,16.55,3.09,6.67,,,2.39,6.22,,,11.34,,,,,3.3,,9.91,,,8.95,5.9,,,48.24,32.76,20.68,,,,3.81,6.15,,10.95
2014-03-31,,,,,45.08,5.77,18.03,,,,,21.2,17.58,,,,,,28.0,,,,,18.5,,,,17.47,16.67,,13.83,9.72,,,,17.45,,,,12.64,,,7.91,,2.53,,,15.15,,,11.62,,,,14.12,14.96,,23.05,,49.8,,,18.3,,11.9,,60.2,7.59,16.24,45.0,3.39,4.51,20.5,,,,,16.74,3.06,6.68,,,2.35,6.15,,,11.33,,,,,3.25,,9.63,,,8.92,5.98,,,48.68,33.25,20.84,,,,3.85,6.15,,10.93
2014-04-01,,2.26,,,47.02,5.77,19.78,,,,,21.42,19.0,,,,,,28.32,,,,,18.53,,,,18.01,17.23,,13.87,9.73,,,,17.69,,,,13.14,,,8.03,,2.54,,,15.2,,,12.02,,,,14.29,15.16,,23.82,,50.5,,,18.55,,11.95,,60.19,7.6,16.25,45.2,3.37,4.58,20.7,,,,,16.76,3.06,6.77,,,2.42,6.27,,,11.23,,,,,3.29,,9.84,,,8.99,5.99,,,50.91,33.77,21.2,,,,3.92,6.29,,11.1
2014-04-02,,2.27,,,46.31,5.89,19.78,,,,,21.51,18.86,,,,,,28.21,,,,,18.62,,,,18.03,17.28,,14.17,9.94,,,,17.67,,,,13.18,,,7.99,,2.54,,,15.11,,,12.05,,,,14.13,15.27,,23.5,,48.35,,,18.4,,12.15,,59.09,7.68,16.36,45.1,3.4,4.65,20.42,,,,,16.85,3.09,6.82,,,2.44,6.19,,,11.11,,,,,3.39,,9.85,,,9.13,5.87,,,48.88,33.29,20.99,,,,3.97,6.2,,11.13
2014-04-03,,2.26,,,46.1,5.82,19.7,,,,,22.2,19.0,,,,,,27.9,,,,,18.48,,,,17.68,17.19,,13.98,9.67,,,,18.41,,,,12.89,,,8.01,3.42,2.57,,,15.08,,,11.96,,,,14.24,14.99,,23.94,,48.4,,,18.6,,12.19,,59.11,7.57,16.0,45.24,3.35,4.62,20.93,,,,,16.89,3.07,6.76,,,2.41,6.18,,,11.08,,,,,3.73,,9.88,,,9.1,5.96,,,48.6,33.3,20.74,,,,3.88,6.35,,11.21
2014-04-04,,2.26,,,46.01,5.87,19.81,,,,,22.89,19.26,,,,,,28.47,,,,,18.79,,,,17.85,17.17,,14.01,9.73,,,,18.81,,,,12.92,,,8.07,3.37,2.58,,,15.15,,,12.18,,,,14.36,15.06,,24.0,,48.44,,,19.17,16.86,12.4,,59.37,7.62,16.07,46.54,3.39,4.62,21.0,,,,,16.81,3.07,6.79,,,2.42,6.24,,,11.29,,,,,3.91,,9.95,,,9.05,6.03,,26.14,48.76,33.81,21.15,,,,3.93,6.5,,11.4
2014-04-08,,2.29,,,46.75,5.93,20.12,,,,,22.8,18.8,,,,,,29.49,,,,,19.97,,,,18.06,17.22,,14.38,10.14,,,,19.05,,,,13.06,,,7.91,3.37,2.64,,,15.05,,,12.54,,,,14.8,15.28,,23.93,,49.18,,,19.61,16.28,12.55,,62.09,7.85,16.93,47.0,3.42,4.68,20.98,,,,,17.26,3.12,6.92,,,2.45,6.25,,,11.45,,,,,3.89,,10.19,,,9.17,6.13,,26.74,47.86,34.93,22.69,,,,4.0,6.49,,11.57
2014-04-09,,2.29,,,46.84,5.91,19.89,,,,,22.87,19.32,,,,,,29.95,,,,,19.97,,,,17.98,17.33,,14.57,10.1,,,,19.06,,32.78,,13.4,,,8.14,3.34,2.63,,,15.74,,,12.43,,,,14.8,15.38,,25.01,,51.0,,,20.02,17.14,12.62,,63.51,7.83,17.05,46.82,3.41,4.74,21.26,,,,,17.3,3.13,6.91,,,2.47,6.34,,,11.45,,,,,3.84,,10.32,,,9.12,6.14,,27.8,48.1,34.85,23.18,,,,3.96,6.58,21.2,11.87
2014-04-10,,2.31,,,46.59,5.98,19.83,,,,,21.2,19.18,,,,,,30.21,,,39.22,,20.01,,,,18.11,17.45,,15.08,10.23,,,,18.84,,31.98,,13.43,,,8.17,3.55,2.64,,,15.2,,,12.51,,,,15.0,15.44,,25.19,,51.25,,,21.25,17.93,12.55,,64.0,7.89,17.09,47.22,3.45,4.83,21.22,,,,,17.35,3.17,7.04,,,2.52,6.29,,,11.51,,,,,3.76,,10.22,,,9.2,6.08,,27.25,50.03,35.75,,,,,4.07,7.24,21.77,11.69
2014-04-11,,2.29,,,47.9,6.07,19.7,,,,,20.96,18.4,,,,,,31.31,,,39.53,,20.4,,,,17.51,18.17,,15.05,10.25,,,,18.4,,32.69,,13.84,,,7.99,3.42,2.61,,,13.93,,,12.25,,,,14.78,15.35,,24.89,,51.24,,,20.32,17.86,12.79,,62.05,7.95,,47.83,3.42,4.7,20.89,,,,,17.32,3.16,6.97,,,2.5,6.3,,,11.52,,,,,3.71,,10.33,,5.33,9.26,5.87,,26.2,50.38,35.6,,,,,4.12,7.7,21.32,11.67
2014-04-14,,2.3,,,47.34,6.01,19.75,,,,,21.53,18.39,,,,,,31.1,,,39.76,,20.46,,,,17.19,17.97,28.35,14.87,10.12,,,,18.99,,35.59,,13.71,,,8.16,3.37,2.61,7.9,,13.7,,,12.3,,,,15.33,15.38,,24.67,,51.05,,,20.02,17.5,12.82,,60.33,7.86,17.31,47.65,3.39,4.65,21.31,,,,,17.42,3.14,6.98,,,2.48,6.34,,,11.55,,,,,3.73,,10.31,,5.29,9.27,6.05,,26.3,49.87,35.95,,,,,4.07,7.5,21.15,11.9
2014-04-15,,2.27,,,45.9,5.96,20.35,,,,,21.27,18.54,,,,,,30.12,,,38.45,,19.7,,,,17.23,17.6,28.19,14.51,9.85,,,,19.03,,35.58,,13.68,,,8.57,3.36,2.6,7.91,,13.78,,,12.6,,,,14.91,15.55,,24.16,,49.43,,,20.14,16.83,12.82,,60.2,7.66,16.78,47.0,3.35,4.53,21.36,,15.02,,,16.87,3.1,6.86,,,2.42,6.18,,,11.19,,,,,3.63,,10.02,,5.18,9.12,5.95,,25.82,50.4,35.19,,,,,3.98,7.22,20.63,11.83
2014-04-16,,2.27,,,46.16,5.98,20.88,,,,,21.24,18.04,,,,,,30.44,,,38.48,,19.31,,,,17.1,17.61,27.94,14.6,9.9,,,,19.15,,36.5,,13.45,,,8.58,3.36,2.61,7.96,,14.24,,,12.72,,,,14.93,15.35,,23.1,,48.99,,,19.3,16.93,13.09,,60.77,7.67,16.46,27.05,3.34,4.52,21.16,,14.91,,,16.72,3.12,6.87,,,2.43,6.28,,,11.11,,,,,3.59,,10.17,,5.2,9.38,5.96,,25.95,49.0,34.98,,,,,3.99,7.22,20.77,11.99
2014-04-17,,2.26,,,46.34,5.93,20.89,,,,,21.58,18.2,,,,,,29.86,,,37.81,5.6,19.51,,,,17.01,17.67,28.22,14.38,9.76,,,,19.03,,36.0,,13.48,,,8.78,3.34,2.59,8.09,,14.15,,,12.61,,,,14.85,15.31,,23.37,,48.31,,,19.34,17.14,13.48,,60.15,7.62,16.7,27.42,3.33,4.52,21.51,8.03,14.86,,,16.7,3.12,6.83,,,2.44,6.4,,,11.11,,,,,3.58,,10.16,,5.21,9.37,5.92,,26.29,49.09,34.77,22.62,,,,3.99,7.31,20.67,12.0
2014-04-18,,2.26,,,46.7,5.92,20.78,,,,,21.33,18.6,,,,,,29.68,,,37.8,5.58,19.87,,,,17.02,17.66,28.49,14.35,9.78,,,,18.89,,35.52,,13.59,,,9.02,3.32,2.58,8.19,,14.2,,,12.63,,,,15.22,15.21,,25.71,,49.0,,,19.5,17.02,13.64,,60.94,7.58,16.19,26.93,3.31,4.41,20.59,8.04,15.05,,,16.72,3.14,6.85,,,2.48,6.38,,,11.21,,,,17.72,3.57,,10.25,,5.22,9.29,5.9,,25.75,49.0,34.97,23.0,,,,3.95,7.27,20.86,12.01
2014-04-21,,2.24,,,46.0,5.89,20.75,40.13,,11.4,,20.9,18.77,,,,,,29.02,,,36.8,5.52,19.56,,,,16.85,17.18,28.9,14.15,9.71,,,,19.19,,36.78,,13.32,,,8.84,3.2,2.51,7.74,,14.19,,,12.7,,,,14.76,14.92,,25.37,,49.05,,,19.66,16.46,13.4,,60.15,7.46,16.02,25.71,3.23,4.3,20.49,7.92,14.61,,,16.49,3.08,6.79,,,2.42,6.17,,,11.0,,,,17.16,3.46,,10.1,,5.19,9.03,5.68,,26.1,48.53,34.17,22.4,,,,3.9,6.95,20.37,11.7
2014-04-22,,2.23,,,45.15,5.89,19.8,40.75,,11.49,,20.68,18.52,,,,,,29.5,,,36.34,5.45,19.32,,,,16.89,17.09,27.96,14.13,9.9,,,,19.32,,36.88,,13.68,,,8.75,3.23,2.52,7.75,,14.08,,,12.62,,,,14.38,14.89,,25.6,,49.1,,,19.95,15.94,13.48,,62.57,7.55,15.82,25.61,3.24,4.3,19.89,7.93,14.11,,,16.45,3.16,6.74,,,2.41,6.17,,,11.0,,,,17.11,3.47,,9.94,,5.19,9.06,5.7,,25.56,45.15,33.86,23.05,,,,3.9,6.76,20.5,11.52
2014-04-23,,2.23,,,46.1,5.88,20.02,40.2,,11.43,,20.6,18.81,,,,,,30.27,,,36.47,5.49,19.91,,,,16.51,17.7,26.94,14.04,9.88,,,,19.19,,35.79,,13.47,,,8.7,3.23,2.51,7.74,,14.29,,,12.19,,,,14.0,15.13,,24.63,,48.6,,,20.25,15.57,13.5,,65.95,7.53,15.64,25.0,3.26,4.38,19.91,7.93,14.41,,,16.33,3.1,6.72,,,2.4,6.29,,,11.0,,,,17.44,3.5,,9.99,,5.27,9.05,5.76,,25.56,44.44,33.67,23.86,,,,3.9,6.74,20.33,11.42
2014-04-24,,2.23,,,47.17,5.82,20.02,40.2,,11.44,,21.05,18.22,,,,,,29.85,,,36.58,5.49,19.37,,,,16.39,17.87,26.0,14.11,9.87,,,,18.84,,35.16,,13.15,,,8.09,3.22,2.5,7.61,,14.86,,,11.94,,,,14.14,14.83,,23.71,,48.23,,,18.23,15.55,13.05,,65.0,7.53,15.72,24.66,3.25,4.37,19.9,7.97,14.24,,,16.58,3.09,6.87,,,2.37,6.14,29.4,,10.83,,,,17.32,3.49,,10.1,,5.24,8.95,6.34,,24.55,44.07,33.46,23.08,,,,3.91,6.4,20.2,11.67
2014-04-25,,2.21,,,47.01,5.83,20.04,40.88,,11.21,,20.89,17.19,,,,,,29.47,,,35.27,5.49,18.88,,,,16.39,17.24,26.11,14.06,9.84,,,64.45,18.45,,34.8,,12.86,,,7.8,3.13,2.4,7.4,,15.07,,,11.81,,,,13.96,14.59,,23.13,,47.1,,,17.52,15.06,12.99,,63.45,7.54,15.29,24.51,3.18,4.34,19.23,7.92,13.52,,,16.47,3.06,6.7,,,2.35,6.06,28.51,,10.78,,,,16.54,3.37,,9.89,,5.22,8.76,6.5,,24.01,44.69,32.84,22.44,,,,3.89,6.28,20.14,11.57
2014-04-28,,2.2,,,46.44,5.79,19.73,39.49,,11.17,,20.15,17.2,,,,,,29.25,,,34.39,5.5,18.26,,,,16.11,17.21,24.92,14.05,9.67,,,62.85,18.18,,33.8,,12.9,,,7.39,3.04,2.34,7.3,,15.2,,,11.76,,,,13.7,14.26,,20.82,,45.7,,,17.04,14.2,12.68,,63.75,7.6,15.01,24.87,3.12,4.27,18.35,7.77,13.11,,,16.03,3.04,6.51,,,2.28,5.78,26.77,10.2,10.7,,14.66,,16.31,3.23,,9.5,,4.7,8.98,5.87,,21.61,43.16,32.17,21.73,,,,3.88,6.33,19.72,11.36
2014-04-29,,2.2,,,46.99,5.72,19.87,39.66,,11.43,,20.8,17.6,,,,,,30.47,,,35.5,5.42,18.62,,,,16.46,17.57,25.31,14.16,9.8,,,58.0,18.44,,35.73,,13.28,,,7.44,3.06,2.37,7.43,,14.26,,,12.23,,,,14.18,14.4,,20.8,,46.75,,,17.35,14.55,13.04,,65.7,7.62,15.37,25.23,3.18,4.29,18.65,7.78,13.51,,,15.92,3.07,6.65,,,2.31,6.21,27.43,10.38,10.68,,14.73,,16.4,3.26,,9.5,2.45,4.74,9.18,6.02,,21.84,,32.52,22.01,,,9.09,3.88,6.96,20.11,11.62
2014-04-30,,2.22,,,17.27,5.69,19.77,38.9,,11.39,,20.78,18.9,46.22,,,,,30.11,,,37.1,5.51,18.58,,,,16.47,17.6,25.82,14.21,9.77,,,60.02,19.02,,35.19,,13.18,,,7.48,3.07,2.38,7.4,,14.24,,8.94,12.16,,,,14.02,14.4,,21.01,,48.06,,,17.74,14.67,13.01,,67.5,7.62,15.35,24.99,3.13,4.26,19.03,7.81,13.51,,,16.05,3.18,6.6,,,2.37,6.0,27.8,10.37,10.76,,14.63,,16.48,3.25,,9.52,2.46,4.75,9.07,6.26,,22.77,,32.73,22.1,,,9.0,3.88,6.93,19.99,11.96
2014-05-05,,2.23,,,17.55,5.71,19.5,41.75,,11.53,,21.05,19.73,45.65,,,,,30.06,,,37.66,5.7,18.93,,,,16.28,17.14,26.11,14.0,9.74,,,59.9,18.94,,37.71,,13.07,,,7.79,3.05,2.37,7.48,,14.27,,8.65,12.24,,,,13.68,14.5,,21.85,,48.28,,,18.14,15.2,12.95,,67.57,7.51,15.22,25.0,3.06,4.33,18.88,7.88,13.55,,,16.14,3.12,6.64,,,2.39,6.21,28.6,10.52,10.79,,14.52,,16.45,,,9.62,2.43,4.75,9.26,6.28,,23.0,,33.25,22.46,3.64,,9.11,3.91,7.16,19.92,12.08
2014-05-06,,2.22,,,17.15,5.71,19.5,43.78,,11.44,,21.5,19.62,45.9,,,,,29.93,,,37.67,5.66,19.27,,,,16.35,17.06,26.46,13.79,9.7,,,59.97,19.4,,38.7,,13.16,,,7.91,3.09,2.4,7.57,,14.4,,8.79,12.37,,,,13.68,14.52,,22.09,,49.15,,,18.42,15.12,13.04,,67.6,7.5,15.12,25.56,3.07,4.39,19.18,7.83,13.72,7.82,,15.99,3.15,6.7,,,2.37,6.16,29.5,10.5,10.73,,14.5,,16.39,,,9.65,2.43,4.7,9.16,6.18,,23.84,,33.69,22.83,3.9,11.99,9.06,3.91,7.14,20.08,12.23
2014-05-07,,2.2,,,16.7,5.68,18.72,43.75,,11.41,,21.33,19.5,43.32,,,,,29.26,,,36.49,5.75,19.22,,,,16.3,17.0,25.43,13.86,9.66,,,58.29,18.99,,39.92,8.09,12.91,,,7.72,3.03,2.39,7.52,,14.31,,8.56,12.32,,,,13.07,14.35,,21.17,8.97,48.4,,,17.77,14.72,12.78,,66.15,7.46,14.62,25.06,3.02,4.46,20.43,7.74,13.21,7.79,,15.82,3.16,6.65,,,2.33,6.08,29.3,10.5,10.58,,14.33,,16.23,,,9.51,2.43,4.66,9.15,6.63,,26.18,,33.36,22.17,3.72,11.93,8.76,3.87,7.37,19.89,11.96
2014-05-08,,2.2,,,16.84,5.74,18.93,43.64,,11.46,,21.2,19.02,42.07,,,,,29.21,,,36.17,5.92,19.47,,,,16.32,16.91,25.09,13.99,9.75,,,56.05,19.06,,39.21,8.13,12.6,,,7.61,3.02,2.38,7.54,,14.01,,8.48,12.48,,,,12.93,14.37,,22.3,9.01,48.5,,,17.66,14.75,12.85,,66.96,7.47,14.46,24.74,3.04,4.42,20.5,7.72,13.25,7.84,,15.76,3.22,6.69,,,2.36,6.03,29.01,10.61,10.58,,14.37,,16.28,,,9.46,2.43,4.65,9.12,6.92,,24.95,,33.16,22.65,3.69,11.92,8.6,3.9,7.25,19.9,11.98
2014-05-09,,2.22,,9.91,17.13,5.76,18.65,42.9,9.87,11.53,,21.27,19.38,40.74,,,,,29.51,,,35.95,6.51,19.55,,,,15.97,16.91,24.46,14.12,9.76,,,54.27,19.05,,38.19,8.2,12.64,,,7.75,3.04,2.35,7.37,,13.89,,8.37,12.5,,,,12.96,14.65,,21.74,9.1,47.7,,,17.4,14.34,12.94,,64.71,7.45,14.29,24.36,3.05,4.37,21.1,7.76,13.42,7.85,,15.88,3.23,6.81,10.42,,2.35,6.04,27.61,10.73,10.69,,14.41,,16.37,,,9.16,2.43,4.79,9.25,6.67,,24.96,,32.66,22.45,3.71,12.07,8.55,3.89,7.07,19.74,12.32
2014-05-12,,2.27,,10.03,,5.85,19.0,42.38,10.02,11.98,,21.49,19.57,41.83,,2.17,,,29.71,,,36.37,7.16,19.77,,,,16.5,17.15,25.28,14.78,9.93,,,55.24,19.42,,39.25,8.39,12.96,,,8.0,3.13,2.4,7.52,,14.0,,8.63,12.51,,,,13.35,15.39,,22.38,9.21,49.09,,,18.23,15.77,13.2,,65.6,7.58,14.52,24.66,3.17,4.44,20.78,8.04,13.65,7.96,,16.52,3.25,7.02,10.73,,2.46,6.18,28.66,10.99,11.15,,14.82,,16.69,,,9.3,2.46,5.27,10.1,6.75,,25.62,,32.96,22.83,3.9,12.89,8.73,3.98,7.53,20.26,
2014-05-13,,2.25,,9.99,17.2,5.89,18.45,42.48,9.98,11.85,,21.33,20.85,41.8,,2.17,,,29.44,,,36.86,7.16,19.94,,,17.45,16.7,17.26,25.44,14.44,9.9,,,27.15,19.46,,37.75,8.31,13.01,,,8.06,3.12,2.38,7.5,7.92,13.99,,8.7,12.2,,,,13.27,15.08,,22.0,9.12,23.88,,,18.34,15.53,13.28,,67.17,7.56,14.79,24.32,3.12,4.43,20.33,7.92,13.3,7.92,,16.25,3.36,6.92,10.65,,2.41,6.12,28.07,10.83,11.11,,14.95,,16.77,,,9.23,2.46,5.8,9.77,7.02,,24.69,,32.41,23.0,3.81,12.71,8.69,3.94,7.64,20.15,
2014-05-14,,2.24,,9.99,17.28,5.88,18.5,42.75,10.01,11.92,,21.42,20.77,42.01,,2.16,,,29.39,,,36.22,6.77,19.62,,,17.38,16.57,16.95,24.96,14.51,9.81,,5.35,27.59,19.37,,38.22,8.33,12.92,,,7.83,3.13,2.39,7.48,8.22,14.17,,8.66,12.22,,,,13.33,15.12,,21.88,9.14,24.5,,,18.46,15.25,13.06,,68.0,7.61,14.44,24.41,3.11,4.42,20.21,7.88,13.45,7.92,,16.16,3.32,6.92,10.76,,2.46,6.1,28.08,10.84,11.06,,14.67,,16.58,,,9.16,2.46,,9.62,6.77,,25.36,,32.41,22.87,3.86,12.46,8.78,3.92,7.48,20.24,
2014-05-15,39.63,2.21,,9.98,17.01,5.87,18.38,39.1,9.97,11.63,,20.71,19.5,41.06,,2.13,30.95,,29.24,,,35.69,6.37,19.88,,,17.18,16.21,16.73,24.37,14.56,9.73,,5.26,27.15,19.14,11.19,38.14,8.1,12.56,,,7.56,3.04,2.36,7.24,8.06,14.18,,8.44,12.09,,,,13.27,15.12,,20.98,9.07,24.15,,,17.72,14.95,12.87,,66.3,7.56,14.04,23.17,3.04,4.33,19.41,7.79,13.13,7.85,25.78,16.01,3.24,6.86,10.46,,2.48,5.99,27.41,10.49,10.77,,14.46,,16.39,,,9.17,2.47,,9.45,6.61,,25.49,,31.93,22.68,3.83,12.48,8.71,3.86,7.21,20.0,
2014-05-16,39.53,2.21,155.16,10.03,17.1,5.92,18.08,38.88,9.97,11.34,3.48,20.84,18.25,40.97,6.13,2.16,30.9,2.45,29.42,3.72,3.77,35.47,6.4,19.98,,7.63,17.38,16.51,16.82,24.88,14.4,9.75,,5.37,26.3,19.33,11.27,39.85,7.98,12.53,16.27,4.25,7.27,3.06,2.36,7.29,8.08,13.96,19.5,8.46,12.09,2.65,4.0,7.93,13.27,15.34,2.97,21.78,9.08,23.65,7.68,9.78,17.95,14.5,12.94,5.03,67.97,7.64,14.31,22.4,3.06,4.33,19.21,7.78,12.97,7.87,12.49,15.9,3.24,7.13,10.43,,2.48,6.05,27.46,10.46,11.05,24.36,14.45,6.74,16.43,,72.16,9.09,2.47,5.57,9.46,7.1,13.66,26.55,,32.1,22.91,3.74,12.4,8.62,3.87,7.45,20.02,
2014-05-19,38.71,2.21,147.98,9.86,16.61,5.9,18.24,38.8,9.69,11.06,3.46,21.05,18.42,40.9,5.47,2.13,30.61,2.44,29.09,3.71,3.74,35.0,6.32,19.93,,7.59,17.16,16.28,16.4,24.99,14.18,9.52,,5.27,26.68,19.1,11.27,39.7,7.75,12.3,15.96,4.17,7.25,3.04,2.33,7.3,8.05,14.0,19.41,8.38,12.21,2.65,3.99,8.08,12.9,15.2,2.92,21.22,8.97,22.85,7.42,9.81,18.54,14.65,12.8,4.99,66.66,7.58,14.09,22.37,3.03,4.24,19.44,7.75,13.02,7.78,13.4,15.82,3.21,7.06,10.18,,2.43,6.02,27.23,10.18,11.17,24.17,13.98,6.66,16.17,,34.99,9.06,2.44,5.51,9.57,7.19,13.42,26.09,,31.01,21.6,3.71,12.4,8.74,3.86,7.1,19.65,
2014-05-20,38.78,2.21,144.98,9.88,16.59,5.96,17.74,39.4,9.67,11.17,3.47,20.79,18.35,40.69,5.55,2.15,30.83,2.45,29.22,3.68,3.76,34.83,6.16,19.01,,7.63,17.23,16.34,16.09,25.28,14.17,9.55,,5.28,27.45,19.35,11.24,40.55,7.77,12.32,16.06,4.14,7.4,3.05,2.34,7.33,8.13,14.03,19.24,8.45,12.21,2.65,3.99,8.07,12.8,15.19,2.94,21.81,8.97,23.64,7.37,9.81,18.46,14.81,13.12,5.0,66.0,7.59,13.81,22.03,3.03,4.27,19.57,7.72,13.13,7.81,13.1,15.75,3.19,6.97,10.17,,2.44,6.04,27.08,10.21,11.05,24.22,13.77,6.64,15.88,,35.43,9.16,2.45,5.67,9.33,7.91,13.55,26.1,,31.09,21.57,3.69,12.26,8.61,3.86,7.27,19.75,
2014-05-21,39.17,2.21,151.0,9.95,16.57,5.97,18.21,28.85,9.78,11.27,3.49,20.83,18.32,41.58,5.54,2.16,30.93,2.46,29.29,3.67,3.79,35.04,6.25,19.12,,7.67,17.47,16.41,16.44,25.7,14.29,9.6,,5.3,27.71,19.01,11.33,39.87,7.87,12.53,16.16,4.22,7.62,3.06,2.35,7.51,8.25,13.97,19.37,8.62,12.16,2.66,4.0,8.11,12.9,15.36,2.95,22.17,9.06,25.22,7.4,9.89,18.96,15.23,13.18,5.11,66.01,,14.08,22.27,3.03,4.31,19.65,7.77,13.01,7.91,13.5,15.82,3.2,7.01,10.2,,2.44,6.04,27.35,10.29,11.18,24.7,13.9,6.71,15.91,,34.57,9.25,2.47,5.67,9.4,7.83,13.67,25.73,,31.75,21.75,3.75,12.31,8.6,3.86,7.66,20.12,
