date,300502,601318,601899,600519,600036,000333,600900,002371,002475,601166,600030,603986,601398,002384,300059,002594,600183,000725,600276,601211,601288,600919,000651,300394,002463,601328,600887,603993,600150,300476,300408,601857,000338,600309,000858,300274,601088,600000,603019,600031,300124,002415,000001,002714,601688,000063,601601,601225,600584,601919,000100,600176,000988,300308,600111,600089,600522,601229,601988,601939,600660,600406,000792,601668,000938,002142,000977,600926,600016,002028,002602,300014,002050,600028,002353,601169,600690,002230,601600,300433,300498,601766,002352,600489,601012,601985,601009,300033,600547,600050,000425,000776,002460,601872,000408,002241,603799,600999,000657,600549,600809,601006,000568,000807,603288,601100,601818,600160,300442,000630,002837,600760,601628,002709,002466,601888,600893,600010,600362,002202,600019,002027,601336,002625
2016-11-14,137.35,34.95,3.62,310.99,18.04,27.1,13.03,35.19,21.2,16.29,17.65,,4.4,19.48,20.55,55.49,11.93,2.73,45.12,18.8,3.17,10.72,,38.28,5.29,5.69,17.76,4.41,23.52,24.18,17.7,7.44,10.5,20.57,34.35,11.75,17.7,16.6,32.12,6.89,20.51,24.2,9.22,25.29,21.4,16.65,29.99,6.63,18.74,5.84,,11.36,17.06,28.02,13.62,9.29,11.02,,3.4,5.33,17.78,15.38,20.81,8.08,61.29,17.28,23.99,26.99,9.22,11.79,32.98,33.5,10.6,5.02,18.32,9.59,9.95,30.18,4.4,27.35,34.06,10.09,49.7,13.29,13.78,6.99,10.7,73.05,40.4,5.55,3.54,19.08,30.5,5.71,16.09,28.99,33.77,19.51,16.84,28.85,22.88,7.27,33.72,8.75,31.11,16.89,3.93,11.45,51.4,3.33,,,22.82,53.18,38.35,43.93,35.3,2.95,20.46,17.4,6.09,19.3,44.94,48.0
2016-11-15,134.95,34.96,3.63,314.01,18.18,27.0,13.04,35.29,21.15,16.27,17.45,,4.4,19.76,20.53,55.6,11.77,2.73,45.3,18.76,3.16,10.6,,38.21,5.28,5.7,17.97,4.25,23.44,24.44,17.91,7.42,10.25,20.79,34.81,11.8,17.25,16.59,32.24,6.75,20.44,24.34,9.23,25.21,20.99,16.77,29.98,6.54,19.01,5.79,,11.76,17.06,27.26,13.51,9.22,11.3,,3.39,5.31,17.99,16.19,20.54,7.93,61.68,17.26,24.02,26.67,9.21,11.85,35.0,33.94,10.56,4.99,18.23,9.6,9.99,30.74,4.29,27.3,33.98,9.96,49.0,13.38,13.85,6.96,10.74,73.18,40.65,5.42,3.5,18.88,30.42,5.67,16.15,29.01,33.62,19.27,16.8,28.33,23.3,7.16,34.2,8.35,30.98,16.72,3.91,11.43,51.15,3.19,,,22.83,52.36,38.21,44.1,34.8,2.92,19.42,17.19,5.98,19.39,44.6,46.96
2016-11-16,135.3,35.02,3.59,313.15,18.12,26.94,13.07,35.21,21.12,16.29,17.46,,4.4,19.75,20.36,55.73,12.14,2.77,45.84,18.79,3.16,10.54,,38.25,5.27,5.7,17.99,4.17,23.45,24.39,17.86,7.43,10.09,20.72,34.53,11.82,17.21,16.6,32.84,6.72,21.04,24.57,9.23,25.2,20.98,16.44,29.98,6.35,19.11,5.88,,11.61,17.2,26.82,13.5,9.24,11.21,25.59,3.39,5.31,18.01,15.92,20.56,7.81,62.48,17.16,23.86,26.53,9.19,11.76,35.15,34.23,10.67,4.99,18.58,9.64,9.98,30.45,4.23,27.65,33.99,9.93,50.47,13.32,14.26,6.92,10.69,73.05,40.7,5.71,3.49,19.16,30.55,5.79,16.36,29.1,33.73,19.2,16.65,28.12,22.93,7.08,33.7,8.33,30.93,16.21,3.89,11.26,50.84,3.19,,,22.98,53.29,38.55,44.06,34.47,3.0,20.12,17.03,5.92,19.19,44.33,46.86
2016-11-17,127.0,35.0,3.58,311.04,18.12,27.0,13.08,34.43,21.58,16.26,17.45,,4.39,19.33,20.26,55.75,12.05,2.75,45.86,18.76,3.16,10.51,22.84,38.56,5.26,5.69,18.07,4.2,24.01,23.91,17.66,7.42,10.17,20.6,34.61,11.7,17.29,16.6,31.48,6.85,21.06,24.37,9.21,25.04,20.92,16.6,30.0,6.38,19.01,6.07,,11.43,17.05,26.84,13.54,9.25,11.17,28.15,3.39,5.31,18.41,16.17,20.51,8.08,61.89,17.17,23.51,26.05,9.2,11.72,37.61,33.6,10.72,4.99,18.4,9.65,9.98,30.1,4.29,28.82,33.76,9.94,49.83,13.28,14.12,7.08,10.6,71.45,40.54,5.97,3.51,19.16,30.07,5.88,16.27,29.32,33.12,19.27,17.06,28.73,22.63,7.12,33.37,8.32,31.23,16.09,3.89,11.17,50.88,3.17,,,22.86,52.54,38.12,44.13,34.59,2.97,20.13,17.18,5.91,18.73,44.27,46.05
2016-11-18,137.1,35.01,3.5,310.0,18.1,27.13,13.03,34.05,21.41,16.23,17.21,,4.39,19.27,20.08,55.28,12.16,2.71,45.53,18.52,3.17,10.39,22.52,37.86,5.22,5.69,17.87,4.16,23.36,24.04,17.62,7.4,9.97,20.55,34.46,11.65,16.95,16.6,31.64,6.72,20.87,24.37,9.18,24.9,20.41,16.22,30.12,6.29,18.92,5.77,,11.37,16.88,26.81,13.24,9.26,11.1,30.24,3.38,5.29,18.11,16.17,20.31,8.2,61.37,17.1,23.6,25.59,9.2,11.63,36.05,33.54,10.51,4.96,18.34,9.64,9.91,30.11,4.27,28.27,33.2,10.16,49.5,12.88,13.92,7.06,10.51,71.2,39.19,5.93,3.47,18.68,29.79,5.63,16.16,29.25,33.57,18.74,16.67,28.12,22.4,7.04,33.29,8.14,30.99,15.6,3.86,11.04,52.18,3.19,,,22.97,52.38,37.91,43.89,34.64,2.96,20.92,16.97,5.98,17.97,44.2,46.02
2016-11-21,146.96,35.9,3.5,309.5,18.34,27.58,13.09,33.5,20.7,16.34,17.39,,4.42,19.42,20.08,55.15,12.17,2.74,45.87,18.63,3.18,10.44,22.8,37.97,5.24,5.75,17.73,4.15,23.61,23.96,17.58,7.48,10.05,20.38,34.45,11.56,17.0,16.64,31.59,6.69,20.64,24.37,9.24,24.92,20.25,16.41,30.91,6.25,18.55,5.79,,11.29,16.88,27.17,13.2,9.38,11.12,28.49,3.41,5.32,17.98,15.89,20.8,8.5,61.29,17.29,23.46,25.45,9.28,11.64,37.8,33.47,10.32,5.02,18.62,9.74,9.93,30.36,4.29,28.05,32.73,10.5,48.87,13.09,13.91,7.07,10.67,71.21,39.53,5.93,3.54,18.72,29.65,5.65,16.13,28.92,33.49,18.92,16.7,27.76,22.28,7.08,33.3,8.25,30.85,15.63,3.91,11.08,54.26,3.22,,,24.76,52.3,38.0,44.04,34.59,2.96,20.89,17.65,5.95,18.38,46.73,45.44
2016-11-22,153.0,36.12,3.54,308.87,18.37,27.44,13.08,33.9,20.6,16.42,17.64,,4.43,19.25,21.2,55.24,12.25,2.79,46.3,18.99,3.19,10.59,23.23,39.09,5.26,5.8,17.82,4.22,24.04,24.37,17.46,7.67,10.24,20.44,34.42,11.69,17.68,16.68,31.78,6.74,21.09,24.2,9.36,24.93,20.25,16.73,30.89,6.33,18.54,5.85,,11.32,16.97,27.37,13.36,9.44,11.14,28.43,3.43,5.36,17.88,15.8,21.0,9.05,63.25,17.57,23.65,25.53,9.31,11.8,37.39,34.15,10.27,5.09,19.0,9.85,10.0,30.48,4.37,28.27,33.27,10.42,49.31,13.13,13.93,7.11,10.96,73.21,39.45,5.98,3.55,19.0,30.25,5.68,16.15,29.18,35.17,19.13,16.99,28.18,22.47,7.09,33.4,8.42,31.14,15.78,3.98,11.16,53.93,3.32,,,26.09,53.56,38.51,45.02,34.65,3.0,21.0,17.61,6.16,18.4,47.74,45.5
2016-11-23,153.7,35.98,3.51,312.95,18.84,28.05,13.07,33.66,20.84,16.67,17.48,,4.45,18.72,20.9,56.52,12.02,2.75,46.1,18.85,3.21,10.75,25.55,38.51,5.25,5.86,17.82,4.13,23.86,23.85,17.56,7.59,10.07,20.69,35.05,11.59,17.36,16.93,31.74,6.62,21.52,24.33,9.45,24.87,20.18,16.65,30.86,6.15,18.56,5.67,,11.22,17.07,24.85,13.2,9.29,11.13,28.28,3.45,5.4,17.93,15.76,20.62,9.18,62.29,17.94,23.37,25.45,9.37,11.68,36.06,33.92,10.19,5.09,19.87,10.01,10.21,30.16,4.34,27.75,33.21,10.48,49.98,13.25,13.94,7.05,11.37,72.6,39.65,5.8,3.59,18.97,30.19,5.53,16.0,29.25,34.7,18.91,16.81,27.68,22.62,7.08,34.05,8.31,31.19,16.03,4.04,10.91,52.1,3.27,,,25.78,52.86,38.41,44.49,35.01,2.97,20.36,17.28,6.12,18.02,46.61,45.6
2016-11-24,150.82,36.42,3.52,316.93,18.74,28.98,13.18,32.78,20.72,16.64,17.6,,4.44,18.87,20.77,55.69,11.73,2.72,46.63,19.04,3.19,11.11,26.38,37.79,5.21,5.86,18.9,4.27,23.43,23.57,17.45,7.55,9.96,21.23,35.15,11.41,17.43,16.89,31.42,6.55,21.2,24.33,9.47,25.19,20.32,16.95,31.09,6.1,18.52,5.77,,11.25,16.88,24.02,13.32,9.27,11.06,27.28,3.45,5.39,18.26,15.39,21.15,9.06,61.61,17.8,23.18,24.75,9.35,11.66,35.69,33.25,10.61,5.07,20.43,9.98,10.39,29.71,4.47,27.29,33.27,10.33,50.04,12.97,13.79,7.02,11.34,71.85,38.54,5.82,3.58,19.66,29.78,5.55,15.96,28.12,34.62,19.06,17.0,28.24,23.12,7.05,33.73,8.19,31.2,15.73,4.07,10.84,50.8,3.34,,,25.94,50.93,38.07,44.69,34.46,2.97,20.93,17.93,6.18,17.87,47.28,44.6
2016-11-25,160.1,36.78,3.51,316.89,18.99,29.0,13.34,33.08,20.65,16.9,17.67,,4.5,18.96,21.0,55.39,11.6,2.78,46.61,19.14,3.22,11.12,27.23,37.44,5.22,5.9,18.72,4.22,23.68,23.75,17.37,7.6,10.04,21.05,35.17,11.63,17.44,17.09,31.27,6.61,21.21,24.62,9.62,24.9,20.36,17.32,31.14,6.08,18.7,5.79,,11.46,16.99,23.9,13.26,9.41,11.1,27.39,3.49,5.56,18.41,15.39,21.02,9.39,62.11,18.21,23.54,24.63,9.41,11.97,35.64,33.25,10.59,5.1,20.13,10.3,10.29,29.93,4.6,27.46,33.29,10.51,49.13,12.72,13.78,7.09,11.65,71.98,37.86,5.93,3.59,19.79,30.09,5.63,15.96,28.0,33.82,19.44,16.88,28.06,22.77,7.18,33.65,8.1,31.33,16.01,4.14,10.96,49.7,3.28,,,25.88,51.21,38.24,44.78,34.69,3.0,20.67,18.38,6.31,17.53,47.66,44.5
2016-11-28,153.05,36.61,3.7,319.5,18.65,30.12,13.29,32.53,20.27,16.84,17.61,,4.55,18.5,20.9,55.63,11.92,2.86,46.36,19.12,3.22,11.34,28.47,36.94,5.27,5.86,18.51,4.31,23.88,23.8,17.1,7.67,10.22,20.83,35.47,11.61,17.77,17.21,31.12,6.76,21.56,24.98,9.63,25.18,20.19,17.17,30.73,6.1,18.21,5.94,,11.44,16.91,24.26,13.5,9.67,11.16,27.31,3.54,5.59,18.75,15.58,21.29,10.33,62.93,18.2,23.34,24.76,9.4,12.16,36.46,32.92,10.65,5.14,20.0,10.24,10.67,29.8,4.84,27.39,34.58,10.73,48.01,13.04,13.85,7.17,11.84,72.98,38.47,6.05,3.62,19.7,29.96,5.72,16.14,28.28,34.52,19.27,17.19,28.68,22.58,7.13,33.78,8.41,31.31,16.15,4.15,11.17,48.66,3.36,,,25.97,50.95,38.08,44.69,34.58,3.0,21.2,18.39,6.38,17.5,48.12,43.98
2016-11-29,151.9,36.77,3.66,323.96,18.75,31.47,13.47,31.45,20.64,16.97,17.96,,4.57,18.34,21.15,55.58,11.68,2.89,46.36,19.71,3.23,11.03,,36.55,5.2,5.88,20.1,4.17,24.5,23.54,16.84,7.77,10.17,20.97,36.72,11.52,17.49,17.26,30.69,6.78,21.19,25.36,9.62,25.27,20.04,16.9,30.85,5.62,18.21,6.11,,11.63,16.77,23.51,13.27,9.82,11.24,26.53,3.56,5.63,19.4,15.52,20.69,11.15,62.95,18.06,23.35,23.95,9.47,11.96,35.96,32.61,10.59,5.23,19.63,10.19,10.79,29.5,4.84,27.11,34.24,11.8,47.06,13.0,13.82,7.36,11.87,73.7,38.21,6.15,,19.7,29.4,5.74,15.98,27.89,33.48,19.25,16.73,27.91,23.08,7.32,34.85,8.01,31.79,16.09,4.16,11.01,48.26,3.23,,,26.22,49.54,37.6,44.98,34.93,3.03,20.05,19.15,6.57,17.28,47.52,42.89
2016-11-30,157.8,36.33,3.56,319.08,18.55,30.28,13.34,31.43,20.45,16.84,17.75,,4.52,18.5,21.68,55.33,11.54,2.9,46.86,19.91,3.21,10.78,,36.85,5.18,5.86,19.78,4.07,23.84,23.35,16.93,7.62,10.2,20.87,35.93,11.55,16.93,17.16,30.96,6.5,21.1,25.0,9.55,25.05,19.83,16.84,30.21,5.48,18.29,5.98,,11.34,16.71,22.53,12.99,9.66,11.63,26.2,3.51,5.57,18.89,15.46,20.32,11.01,63.5,17.53,23.19,23.29,9.5,12.01,36.73,32.79,10.41,5.12,19.15,10.12,10.7,29.68,4.66,26.92,34.98,11.98,46.43,12.94,13.76,7.32,11.52,78.67,38.14,6.66,,19.55,29.5,5.62,16.01,28.31,33.65,19.08,16.24,26.71,22.83,7.33,34.29,7.47,32.0,15.66,4.09,11.14,48.38,3.14,,,25.79,50.26,37.75,44.51,35.04,2.98,19.11,18.84,6.4,16.94,46.25,41.26
2016-12-01,154.33,36.42,3.65,321.02,18.49,30.85,13.31,31.66,20.31,16.9,17.83,,4.52,18.39,21.76,55.3,11.68,2.9,46.87,20.14,3.22,10.85,30.59,36.88,5.2,5.86,19.97,4.1,24.59,23.38,17.0,7.76,11.07,20.88,36.17,11.73,17.12,17.15,30.95,6.46,20.95,25.4,9.6,25.12,19.9,17.54,30.09,5.55,18.16,6.24,,11.19,16.73,23.13,13.07,9.84,11.64,26.3,3.52,5.59,19.52,15.48,20.37,10.71,63.16,17.8,23.07,23.46,9.43,12.4,37.66,32.43,10.39,5.27,20.06,10.24,10.89,29.66,4.88,26.58,35.71,11.61,46.95,13.18,13.76,7.33,11.81,78.67,38.75,7.33,,19.76,29.4,5.7,15.97,28.07,33.74,19.21,16.25,26.88,23.2,7.29,33.86,7.5,31.86,16.07,4.11,11.15,47.79,3.25,,,25.42,49.82,37.82,44.85,34.93,3.07,19.31,18.49,,17.6,46.51,41.76
2016-12-02,157.5,36.27,3.57,321.77,18.49,29.87,13.34,30.41,20.21,16.87,17.36,,4.52,18.18,21.07,54.75,11.32,2.97,47.04,19.52,3.22,10.69,28.76,35.72,5.08,5.84,19.22,4.0,25.38,22.73,16.68,7.86,11.14,20.85,35.75,11.47,17.14,17.1,30.11,6.4,20.9,25.17,9.55,24.71,19.58,17.14,30.38,5.45,17.7,6.06,,10.93,16.28,23.09,12.76,9.6,11.31,25.74,3.51,5.65,18.68,15.6,20.02,10.38,61.9,17.63,22.37,23.16,9.43,12.15,36.85,31.11,10.35,5.5,20.12,10.37,10.68,29.1,4.71,26.21,34.8,11.32,46.22,13.28,13.52,7.18,11.67,78.0,38.82,6.84,,19.32,29.04,5.57,15.74,27.89,32.84,18.77,15.73,26.2,22.94,7.35,33.6,7.3,31.47,15.74,4.08,10.76,46.7,3.2,,,25.18,48.32,37.79,44.12,34.42,3.03,18.85,18.63,,17.4,45.53,41.3
2016-12-05,141.75,36.26,3.5,315.93,18.66,28.62,13.3,29.43,20.78,16.91,16.85,,4.56,18.85,20.52,53.67,11.34,2.86,47.09,19.19,3.24,10.52,25.88,35.46,5.06,5.88,18.03,3.99,27.31,22.74,16.97,7.64,11.03,20.42,35.54,11.48,17.07,17.3,29.94,6.23,21.05,25.42,9.46,24.75,18.93,16.33,30.3,5.47,17.87,5.94,,10.95,16.18,23.93,12.7,9.56,11.31,25.8,3.51,5.65,18.02,15.83,19.94,9.43,61.8,17.5,22.24,23.33,9.43,12.09,39.59,31.49,10.2,5.37,20.34,10.28,10.33,28.92,4.69,26.45,35.01,10.67,44.21,12.7,13.57,7.14,11.71,78.29,37.31,6.78,,18.1,29.05,5.54,15.6,28.1,32.89,18.1,15.47,26.24,22.58,7.21,33.39,7.45,31.05,15.28,4.06,10.54,46.4,3.23,,,24.83,48.65,38.01,44.13,34.56,2.96,19.11,17.08,,16.08,45.25,41.09
2016-12-06,137.8,36.17,3.47,326.42,18.6,28.87,13.21,29.76,21.31,16.9,16.78,,4.54,19.21,19.99,53.12,11.36,2.85,47.86,19.29,3.25,10.55,26.33,35.51,5.07,5.86,18.11,3.98,26.87,22.75,16.98,7.6,11.12,20.73,36.17,11.37,17.12,17.22,30.08,6.26,20.58,25.46,9.49,24.83,18.67,16.29,30.31,5.42,18.04,5.86,,10.89,16.22,25.29,12.93,9.46,11.19,25.87,3.5,5.6,18.29,16.08,19.84,9.44,61.4,17.55,22.24,23.45,9.42,11.98,43.55,32.12,10.32,5.3,20.7,10.02,10.34,28.89,4.54,26.77,34.55,10.67,44.27,12.5,13.55,7.16,11.37,75.18,36.97,6.64,,18.42,30.35,5.46,15.59,28.0,33.79,17.88,15.52,26.6,22.72,7.17,33.8,7.3,31.17,15.1,4.03,10.51,46.69,3.23,,,24.45,51.48,38.56,43.69,34.18,2.95,18.42,17.32,,15.63,44.92,41.3
2016-12-07,142.74,36.46,3.48,327.45,18.62,28.89,13.15,30.35,21.2,16.84,16.89,,4.53,19.18,20.07,52.99,11.66,2.87,47.82,19.29,3.24,10.6,26.19,35.75,5.1,5.85,18.53,4.08,27.62,23.37,17.06,7.62,11.1,21.04,36.2,11.42,17.33,17.07,30.01,6.42,20.69,25.18,9.48,25.07,18.81,16.38,30.33,5.54,18.58,5.9,,10.96,16.35,25.04,13.01,9.52,11.29,25.99,3.5,5.55,18.33,16.15,20.07,9.49,61.69,17.63,22.42,23.5,9.35,12.31,43.99,32.09,10.4,5.31,21.05,10.04,10.34,29.16,4.62,27.13,34.7,10.68,47.0,12.47,13.62,7.18,11.41,74.99,37.05,6.56,,18.43,30.26,5.51,15.63,27.91,35.94,17.93,15.65,26.53,22.62,7.22,33.61,7.46,31.21,15.53,4.02,10.62,47.6,3.35,,,25.06,50.7,38.39,43.62,34.2,3.02,19.09,17.05,,15.83,45.28,41.85
2016-12-08,136.0,36.5,3.52,337.71,18.76,29.11,13.07,29.72,21.29,16.93,16.7,,4.54,19.19,19.66,53.03,12.07,2.93,47.27,19.05,3.24,10.78,26.24,35.67,5.08,5.9,18.3,4.05,27.17,23.41,16.92,7.58,10.84,20.68,36.8,11.3,17.29,17.14,30.09,6.66,20.68,24.9,9.52,25.18,18.52,16.32,30.18,5.45,18.51,5.75,,10.93,16.24,24.1,12.96,9.42,11.33,26.25,3.52,5.57,18.6,15.88,19.91,9.3,61.69,18.04,22.45,24.01,9.66,12.39,42.26,32.31,10.55,5.3,20.54,10.11,10.25,28.88,4.58,26.92,34.42,10.4,47.06,12.59,13.61,7.07,11.65,74.02,37.79,7.01,,18.26,30.57,5.49,15.63,27.85,36.1,17.66,15.69,26.85,23.63,7.22,34.14,7.36,31.35,15.48,4.05,10.53,46.99,3.48,,,24.74,49.32,38.51,43.51,33.96,2.96,18.98,17.26,6.6,15.49,45.6,41.43
2016-12-09,135.84,36.86,3.52,337.76,19.2,30.18,13.15,29.95,20.78,17.2,16.78,,4.59,18.9,19.7,52.75,11.95,2.95,46.91,19.61,3.27,10.91,26.99,35.3,5.07,6.15,18.3,4.06,27.94,22.88,16.76,7.65,10.76,20.58,36.66,11.1,17.33,17.34,29.79,6.62,20.3,25.15,9.65,25.11,18.91,16.29,30.61,5.33,18.34,5.79,,10.84,16.2,23.64,12.98,9.4,11.2,26.2,3.59,5.73,18.61,15.82,20.02,10.11,61.4,18.32,22.37,23.97,9.72,12.36,45.1,32.07,10.64,5.41,20.44,10.1,10.28,28.52,4.62,26.6,34.39,10.55,47.0,12.55,13.46,7.09,11.8,73.58,37.99,7.01,,18.27,30.32,5.47,15.6,27.48,35.41,17.66,15.49,26.89,23.6,7.35,34.32,7.48,31.49,15.24,4.19,10.49,46.12,3.48,,,25.76,49.08,38.26,43.39,33.18,2.97,19.26,17.15,6.9,15.28,46.8,40.68
2016-12-12,122.26,36.9,3.41,326.86,19.25,29.29,13.08,26.96,20.04,17.3,16.45,,4.63,17.86,18.1,49.82,11.02,2.85,47.35,19.37,3.26,10.66,25.34,31.9,4.78,6.18,18.08,3.9,27.04,21.4,16.05,7.57,10.06,20.05,35.57,10.32,17.24,17.49,28.09,6.38,19.41,24.13,9.5,24.62,18.48,15.56,30.72,5.02,17.99,5.42,,10.39,15.5,21.29,12.65,9.17,10.69,24.98,3.64,5.71,18.01,15.76,19.28,9.61,58.11,17.9,21.08,22.75,9.74,11.92,44.52,29.55,10.54,5.46,20.1,10.3,10.12,27.3,4.54,25.16,34.41,10.04,46.64,12.21,12.94,6.93,11.65,68.35,38.06,6.81,,17.54,29.26,5.23,15.1,26.55,34.13,17.4,14.42,25.72,22.55,7.22,33.0,7.17,30.48,15.15,4.18,10.03,41.63,3.3,,,25.49,45.79,36.0,42.91,32.15,2.89,17.92,16.68,6.9,14.33,45.96,38.2
2016-12-13,122.28,36.65,3.44,333.01,18.88,28.8,12.99,26.6,20.01,17.06,16.4,,4.56,17.99,17.99,50.31,11.23,2.82,46.8,19.67,3.21,10.62,25.54,31.6,4.74,6.08,17.99,3.93,29.04,21.3,15.99,7.71,10.15,20.05,36.26,10.3,17.08,17.17,27.91,6.44,19.72,24.15,9.42,24.87,18.35,15.6,30.14,5.0,18.6,5.45,,10.15,15.53,21.2,12.85,9.18,10.71,24.55,3.58,5.61,17.84,15.35,19.34,9.31,56.92,17.63,21.23,22.32,9.67,12.15,47.3,28.76,10.79,5.51,21.42,10.19,10.07,27.56,4.75,25.39,34.19,10.09,45.09,12.06,12.94,6.99,11.59,68.8,37.23,7.23,3.46,17.52,29.06,5.18,15.14,26.6,34.87,17.13,14.51,24.77,24.22,7.15,33.88,7.29,30.56,14.41,4.13,10.06,41.73,3.4,,10.23,25.16,46.04,35.53,42.25,32.35,2.9,17.89,17.14,7.19,14.5,45.64,38.65
2016-12-14,120.7,37.03,3.55,332.27,18.82,28.4,12.93,26.18,19.83,17.17,16.24,,4.57,18.04,18.0,49.1,10.85,2.81,46.74,19.59,3.21,10.7,25.3,30.68,4.69,6.09,17.7,3.89,28.32,20.82,15.6,7.75,10.21,20.25,35.47,10.08,16.65,17.18,27.57,6.47,19.72,23.92,9.4,24.46,18.05,15.49,30.06,5.05,18.49,5.34,,10.02,15.45,22.12,12.55,9.17,10.3,24.53,3.59,5.61,17.88,16.36,19.48,8.81,56.9,17.59,21.1,22.15,9.85,12.59,46.89,27.87,10.76,5.63,21.35,10.17,9.98,27.34,4.75,25.16,33.73,9.9,42.97,12.46,12.86,6.93,11.7,68.81,39.09,6.85,3.44,17.1,28.4,5.08,15.19,26.69,35.31,16.91,14.3,23.38,24.92,7.11,33.56,7.25,30.11,14.53,4.15,10.14,41.7,3.38,,10.74,25.36,44.71,34.99,41.9,33.39,2.84,17.8,16.81,6.87,14.22,45.98,38.06
2016-12-15,122.87,35.6,3.48,328.05,18.24,27.83,12.88,26.7,19.64,16.61,16.12,,4.46,18.24,18.13,49.48,10.9,2.78,46.48,18.88,3.17,10.48,24.75,31.37,4.81,5.83,17.52,3.92,28.12,21.09,15.7,7.6,10.08,20.13,35.34,10.15,16.33,16.7,27.86,6.49,19.62,23.97,9.25,24.45,18.06,15.26,29.09,5.12,18.59,5.35,,10.03,16.42,24.33,12.62,9.16,10.66,24.44,3.48,5.41,17.45,16.48,19.4,8.9,57.23,16.78,21.21,22.24,9.51,12.7,,28.71,10.67,5.45,21.44,9.92,9.92,27.5,4.62,25.3,33.73,9.94,43.31,12.08,12.99,6.89,11.07,69.48,37.2,6.74,3.46,17.05,28.53,5.07,15.53,26.76,37.23,16.8,14.42,23.52,24.71,6.91,33.02,7.24,29.74,14.5,3.98,10.16,42.25,3.31,,11.28,24.11,45.63,35.13,41.91,33.74,2.85,17.91,16.7,6.7,14.51,44.14,38.1
2016-12-16,123.8,35.48,3.46,327.58,18.18,29.2,12.94,27.53,19.55,16.5,16.1,,4.43,18.62,18.36,51.1,10.89,2.78,46.59,18.84,3.15,10.35,24.99,31.56,4.8,5.8,17.58,3.91,26.82,21.38,15.8,7.61,10.08,20.39,35.45,10.25,16.09,16.66,28.1,6.38,19.87,23.79,9.25,24.63,18.07,15.5,28.85,5.08,18.6,5.38,,10.06,16.26,24.98,12.53,9.2,10.72,24.31,3.46,5.38,17.64,16.27,19.41,8.85,57.75,16.78,21.3,22.16,9.33,12.85,,28.87,10.73,5.51,21.09,9.95,10.0,27.86,4.44,25.32,34.09,9.96,43.95,11.95,13.03,6.88,10.95,71.47,36.45,6.79,3.45,17.15,28.56,5.05,15.58,26.92,36.86,16.78,14.51,23.3,24.79,6.89,32.98,7.13,29.8,14.67,3.95,10.25,42.43,3.23,,11.84,23.78,46.08,35.18,42.31,33.43,2.85,17.49,16.68,6.5,15.43,43.87,38.25
2016-12-19,119.9,35.4,3.46,325.96,18.01,28.85,12.88,26.99,19.33,16.42,16.09,,4.44,18.32,18.01,50.4,10.85,2.82,46.76,18.65,3.14,10.09,24.16,31.6,4.77,5.79,17.62,3.85,27.24,21.68,15.75,7.7,10.08,20.4,36.01,10.24,16.14,16.52,27.5,6.23,19.53,23.38,9.2,24.5,17.91,15.58,28.91,5.08,18.19,5.33,3.53,10.03,16.05,24.29,12.75,9.12,10.75,23.8,3.46,5.39,17.92,16.34,19.88,8.61,56.73,16.69,21.08,21.77,9.26,12.8,,28.34,10.99,5.52,22.19,9.95,9.92,27.56,4.37,25.65,34.03,9.83,43.32,12.03,13.16,6.88,10.8,69.94,36.4,6.86,3.41,16.91,28.11,4.93,15.47,26.73,36.61,16.54,14.61,23.39,24.62,6.98,33.6,6.89,29.6,14.94,3.94,10.22,42.68,3.21,,12.43,23.59,45.46,34.56,42.21,33.41,2.83,17.26,16.83,6.57,15.0,44.05,40.11
2016-12-20,125.4,34.66,3.39,326.48,17.79,28.23,12.73,26.92,19.15,16.21,16.05,,4.41,18.29,18.05,50.4,10.77,2.84,45.88,18.76,3.12,9.99,24.0,31.6,4.81,5.74,17.5,3.85,27.01,21.61,15.66,7.63,9.9,20.37,35.4,10.2,16.1,16.28,27.4,6.22,19.68,23.13,9.11,23.9,17.9,15.48,29.13,5.0,17.9,5.31,3.62,10.24,16.25,24.11,12.69,9.13,10.72,23.8,3.42,5.33,17.99,15.91,19.81,8.75,56.99,16.29,20.96,21.54,9.25,13.04,,28.91,11.0,5.46,21.44,9.94,9.93,27.5,4.3,26.0,33.8,9.81,43.0,11.9,13.35,6.89,10.58,69.39,35.89,7.1,3.37,16.82,28.23,4.96,15.46,27.25,38.45,16.62,15.17,23.68,23.98,6.88,33.39,6.86,29.16,14.85,3.9,10.22,42.85,3.2,,13.05,23.59,45.98,34.68,42.36,33.03,2.81,17.37,16.82,6.37,15.15,43.88,39.24
